Selection,View,Channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Center Time (s),Delta Freq (Hz),Delta Time (s),Peak Freq (Hz),Peak Power (dB),Begin Clock Time,Begin Date,Begin Date Time,Begin Hour,End Clock Time,ManateeVocal,SNR,Type of call,NLP,>20kHz,Subharmonic,Sideband,Deterministic Chaos,Biphonal,Frequency Jump,Comments,Tonal,Type,No. harm,Notes,filename,StartMicInWater,EndMicInWater,filepath,>22kHz,MANATEE,label,call_length
92,Spectrogram 1,1,4214.061,4214.198,10482.8,15034.5,4214.2,4551.7,0.146,10734.4,48.6,4214.198,,4214.198,1.0,4214.344,1.0,L,,,,,,,,,,,,,,170708215525,1031.939,4277.935,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.13700000000062573
93,Spectrogram 1,1,4214.344,4262.569,4827.6,11862.1,4262.712,7034.5,0.23600000000000002,11812.5,36.4,4262.569,,4262.569,1.0,4262.805,1.0,L,,,,,,,,,,,,,,170708215525,1031.939,4277.935,2017-Jul-08-12-67407878-RestingHole1A,,,0,48.225000000000364
94,Spectrogram 1,1,4262.805,4266.485,7022.3,24383.0,4266.607,17360.7,0.321,19406.2,36.0,4266.485,,4266.485,1.0,4266.806,1.0,L,,,,,,,,,,,,,,170708215525,1031.939,4277.935,2017-Jul-08-12-67407878-RestingHole1A,,,0,3.6799999999993815
95,Spectrogram 1,1,4266.806,4277.611680468,10923.6,14852.8,4277.863,3929.2,0.32299999999999995,12984.4,33.7,4277.612,,4277.612,1.0,4277.935,0.0,L,,,,,,,,,,,,,,170708215525,1031.939,4277.935,2017-Jul-08-12-67407878-RestingHole1A,,,0,10.805680467999991
2,Spectrogram 1,1,822.281,1055.833522569,6931.4,13169.7,1056.113,6238.3,0.324,12421.9,46.0,1055.8339999999998,,1055.8339999999998,0.0,1056.1580000000001,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,233.55252256900008
3,Spectrogram 1,1,1056.157770661,2362.473,2758.6,92137.9,2362.723,89379.3,0.43700000000000006,19312.5,63.2,2362.473,,2362.473,0.0,2362.91,0,,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,1306.3152293389999
4,Spectrogram 1,1,2362.91,3379.614,0.0,3862.1,3379.6859999999997,3862.1,0.15,0.0,86.2,3379.614,,3379.614,0.0,3379.764,0,,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,1016.7040000000002
5,Spectrogram 1,1,3379.764,3602.515,6620.7,14344.8,3602.587,7724.1,0.214,10734.4,43.1,3602.515,,3602.515,1.0,3602.7290000000003,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,222.75099999999975
6,Spectrogram 1,1,3602.729,3611.21386467,7914.2,15942.2,3611.224,8028.0,0.16399999999999998,10968.8,38.2,3611.2140000000004,,3611.2140000000004,1.0,3611.3779999999997,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,8.484864670000206
7,Spectrogram 1,1,3611.378,3619.092,5388.4,14460.2,3619.1259999999997,9071.8,0.193,11062.5,35.8,3619.092,,3619.092,1.0,3619.285,1,M,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.713999999999942
8,Spectrogram 1,1,3619.285,3630.372,3310.3,15724.1,3630.3790000000004,12413.8,0.179,11484.4,44.0,3630.3720000000003,,3630.3720000000003,1.0,3630.551,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,11.086999999999989
9,Spectrogram 1,1,3630.551,3635.346180468,1386.3,17675.1,3635.474,16288.8,0.402,3750.0,60.0,3635.3459999999995,,3635.3459999999995,1.0,3635.748,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.795180468000126
10,Spectrogram 1,1,3635.747966147,3644.741154165,0.0,24606.5,3645.032,24606.5,0.6559999999999999,0.0,86.7,3644.741,,3644.741,1.0,3645.397,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,8.993188017999728
11,Spectrogram 1,1,3645.396699221,4117.62693611,693.1,23566.8,4117.826,22873.6,0.402,4875.0,34.3,4117.627,,4117.627,1.0,4118.029,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,472.2302368890005
12,Spectrogram 1,1,4118.028721789,4227.416,1747.0,15470.5,4227.527,13723.5,0.244,8203.1,47.3,4227.416,,4227.416,1.0,4227.66,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,109.3872782110002
13,Spectrogram 1,1,4227.66,4352.874984981,346.6,23566.8,4352.996,23220.2,0.423,2437.5,57.9,4352.875,,4352.875,1.0,4353.298,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,125.21498498100027
14,Spectrogram 1,1,4353.297917275,4516.777,5598.8,12523.7,4516.885,6924.9,0.266,12515.6,32.9,4516.777,,4516.777,1.0,4517.043,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,163.4790827249999
15,Spectrogram 1,1,4517.043,4555.195718055,6230.3,17328.5,4555.32,11098.2,0.262,16781.2,39.9,4555.196,,4555.196,1.0,4555.458,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,38.15271805500015
16,Spectrogram 1,1,4555.458,4565.713,6167.2,10187.4,4565.724,4020.2,0.14,9890.6,35.5,4565.713,,4565.713,1.0,4565.853,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,10.25500000000011
17,Spectrogram 1,1,4565.853,4571.357120312,3465.7,18368.2,4571.496,14902.5,0.261,5906.2,35.1,4571.357,,4571.357,1.0,4571.6179999999995,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.504120311999941
18,Spectrogram 1,1,4571.61792856,4747.0712782109995,7619.5,13169.7,4747.298,5550.2,0.35700000000000004,11718.8,37.5,4747.071,,4747.071,1.0,4747.428,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,175.45334965099937
19,Spectrogram 1,1,4747.428,4874.340206770999,8040.5,17675.1,4874.4,9634.6,0.11599999999999999,9468.8,27.8,4874.34,,4874.34,1.0,4874.456,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,126.91220677099955
20,Spectrogram 1,1,4874.456,4877.525,5198.6,16186.1,4877.625,10987.5,0.17,12562.5,31.9,4877.525,,4877.525,1.0,4877.695,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,3.0689999999995052
21,Spectrogram 1,1,4877.695469637,4882.118278211,7682.6,20447.7,4882.284000000001,12765.1,0.23800000000000002,10921.9,42.7,4882.1179999999995,,4882.1179999999995,1.0,4882.356,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.422808573999646
22,Spectrogram 1,1,4882.356,4887.750424825,1732.9,28765.3,4887.782999999999,27032.5,0.648,10312.5,52.3,4887.75,,4887.75,1.0,4888.399,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.394424824999987
23,Spectrogram 1,1,4888.39892101,4926.062240624,0.0,23220.2,4926.25,23220.2,0.43,0.0,86.7,4926.062,,4926.062,1.0,4926.492,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,37.6633196140001
24,Spectrogram 1,1,4926.492221789,4941.536,6965.4,25272.0,4941.677,18306.6,0.248,25078.1,30.3,4941.536,,4941.536,1.0,4941.784000000001,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,15.043778211000244
25,Spectrogram 1,1,4941.784,4941.878515019001,0.0,27032.5,4942.138,27032.5,0.5,0.0,86.9,4941.879,,4941.879,1.0,4942.379,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.09451501900093717
26,Spectrogram 1,1,4942.3789849,4948.976,8156.1,17532.6,4949.242,9376.5,0.33,10921.9,34.7,4948.976,,4948.976,1.0,4949.306,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,6.597015099999226
27,Spectrogram 1,1,4949.306,4949.3172217890005,1386.3,19061.4,4949.494000000001,17675.1,0.36700000000000005,10312.5,38.1,4949.317,,4949.317,1.0,4949.684,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.01122178900095605
28,Spectrogram 1,1,4949.683763111,4990.022703036,0.0,29458.5,4990.3679999999995,29458.5,0.564,0.0,88.4,4990.023,,4990.023,1.0,4990.587,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,40.33893992499998
29,Spectrogram 1,1,4990.586612762,4994.998,9704.0,21640.5,4995.25,11936.5,0.317,14296.9,47.2,4994.998,,4994.998,1.0,4995.315,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.411387237999406
30,Spectrogram 1,1,4995.315,4995.537139065,0.0,19407.9,4995.782,19407.9,0.451,0.0,87.6,4995.537,,4995.537,1.0,4995.988,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.2221390650001922
31,Spectrogram 1,1,4995.988266845,5036.027,6935.7,13335.5,5036.175,6399.8,0.381,9468.8,35.6,5036.027,,5036.027,1.0,5036.407999999999,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,40.038733155000045
32,Spectrogram 1,1,5036.408,5143.764849651,0.0,40202.2,5144.163,40202.2,0.804,0.0,86.5,5143.765,,5143.765,1.0,5144.568,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,107.35684965099972
33,Spectrogram 1,1,5144.56842101,5152.629,8364.5,13186.7,5152.807,4822.2,0.302,9281.2,35.8,5152.629,,5152.629,1.0,5152.931,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,8.060578990000067
34,Spectrogram 1,1,5152.931,5181.0040451370005,173.3,17675.1,5181.08,17501.8,0.5920000000000001,12234.4,47.0,5181.004,,5181.004,1.0,5181.596,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,28.073045137000918
35,Spectrogram 1,1,5181.596150349,5184.516,5030.6,18276.8,5184.572,13246.2,0.10400000000000001,11906.2,37.2,5184.516,,5184.516,1.0,5184.62,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,2.919849650999822
36,Spectrogram 1,1,5184.62,5223.571,7769.1,16371.7,5223.630999999999,8602.6,0.156,9000.0,37.6,5223.571,,5223.571,1.0,5223.727,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,38.95100000000002
37,Spectrogram 1,1,5223.727,5254.532,7918.0,11817.4,5254.635,3899.4,0.129,11578.1,41.7,5254.531999999999,,5254.531999999999,1.0,5254.661,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,30.80500000000029
38,Spectrogram 1,1,5254.661,5265.067360935,1906.1,24779.8,5265.3330000000005,22873.6,0.747,4687.5,44.7,5265.066999999999,,5265.066999999999,1.0,5265.815,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,10.406360934999611
39,Spectrogram 1,1,5265.814541322,5273.343,6905.9,16639.6,5273.405,9733.7,0.171,8671.9,43.9,5273.343000000001,,5273.343000000001,1.0,5273.514,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.528458677999879
40,Spectrogram 1,1,5273.514,5274.232,7531.0,9882.6,5274.298000000001,2351.6,0.105,9375.0,28.6,5274.232,,5274.232,1.0,5274.3369999999995,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.7179999999998472
41,Spectrogram 1,1,5274.337,5291.865,5447.3,20330.7,5292.0019999999995,14883.4,0.228,10265.6,31.5,5291.865,,5291.865,1.0,5292.093000000001,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,17.527999999999338
42,Spectrogram 1,1,5292.093,5292.404,5179.4,34053.2,5292.4490000000005,28873.8,0.16,7406.2,40.5,5292.404,,5292.404,1.0,5292.564,1,H,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.3110000000006039
43,Spectrogram 1,1,5292.564,5292.864,11549.5,14228.5,5292.914000000001,2679.0,0.085,13359.4,25.7,5292.8640000000005,,5292.8640000000005,1.0,5292.9490000000005,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.2999999999992724
44,Spectrogram 1,1,5292.949,5320.852,7084.5,20003.3,5320.922,12918.8,0.153,15984.4,51.1,5320.852,,5320.852,1.0,5321.005,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,27.903000000000247
45,Spectrogram 1,1,5321.005,5328.0,6965.4,25242.2,5328.1359999999995,18276.8,0.213,10453.1,42.0,5328.0,,5328.0,1.0,5328.213000000001,1,M,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,6.994999999999891
46,Spectrogram 1,1,5328.213,5332.547,7501.2,14466.7,5332.62,6965.5,0.18100000000000002,8859.4,37.9,5332.547,,5332.547,1.0,5332.728,1,H,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.333999999999833
47,Spectrogram 1,1,5332.728,5341.274484981,866.4,25126.4,5341.460999999999,24259.9,0.43700000000000006,1453.1,42.3,5341.274,,5341.274,1.0,5341.7119999999995,0,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,8.546484980999594
48,Spectrogram 1,1,5341.711515019,5359.755,7997.6,29259.6,5359.855,21262.0,0.214,20718.8,35.3,5359.755,,5359.755,1.0,5359.969,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,18.043484980999892
49,Spectrogram 1,1,5359.969,5360.655,1170.4,31210.2,5360.673000000001,30039.8,0.13699999999999998,2390.6,64.7,5360.655,,5360.655,1.0,5360.7919999999995,0,,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.6859999999996944
50,Spectrogram 1,1,5360.792,5368.478154165,6905.9,18021.7,5368.613,11115.8,0.39899999999999997,11203.1,41.4,5368.478,,5368.478,1.0,5368.8769999999995,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.686154164999607
51,Spectrogram 1,1,5368.877,5391.896,8513.3,13514.1,5391.960999999999,5000.8,0.162,8859.4,33.2,5391.896,,5391.896,1.0,5392.058000000001,1,L,,,,,,,,,,,,,,170708232525,822.031169183,5392.058,2017-Jul-08-12-67407878-RestingHole1A,,,0,23.018999999999323
2,Spectrogram 1,1,1.265,13.485,5656.9,8875.5,13.616,3218.6,0.262,7125.0,28.4,13.485,,13.485,0.0,13.747,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,12.219999999999999
3,Spectrogram 1,1,13.747,51.829,5364.3,7720.9,52.023999999999994,2356.6,0.252,5437.5,35.4,51.82899999999999,,51.82899999999999,0.0,52.081,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,38.082
4,Spectrogram 1,1,52.081,58.708,4867.0,17675.0,58.755,12808.0,0.11599999999999999,14531.2,46.9,58.708,,58.708,0.0,58.824,Y,L,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,6.626999999999995
5,Spectrogram 1,1,58.824,66.11,0.0,2438.3,66.275,2438.3,0.313,93.8,82.1,66.11,,66.11,0.0,66.423,N,,,,,,,,,,?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.286000000000001
6,Spectrogram 1,1,66.423,113.282,97.5,2243.2,113.376,2145.7,0.23199999999999998,187.5,78.5,113.28200000000001,,113.28200000000001,0.0,113.514,N,,,,,,,,,,?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,0,46.858999999999995
7,Spectrogram 1,1,113.514,184.918,6430.2,11773.6,185.06400000000002,5343.4,0.2,6937.5,35.0,184.918,,184.918,0.0,185.118,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,71.40400000000001
8,Spectrogram 1,1,185.118,274.01,0.0,4681.5,274.56,4681.5,1.092,93.8,84.3,274.01,,274.01,0.0,275.10200000000003,N,,,,,,,,,,?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,0,88.892
9,Spectrogram 1,1,275.102,341.079,7517.0,12407.5,341.14099999999996,4890.5,0.135,7593.8,35.1,341.079,,341.079,0.0,341.214,Y,L,,,,,,,,,faint squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,65.97700000000003
10,Spectrogram 1,1,341.214,482.299,3894.3,15486.8,482.49300000000005,11592.5,0.28300000000000003,15468.8,40.9,482.29900000000004,,482.29900000000004,0.0,482.582,Y,L,,,,,,,,,faint screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,141.08499999999998
11,Spectrogram 1,1,482.582,690.148,4800.0,11335.1,690.2080000000001,6535.1,0.105,10968.8,33.7,690.148,,690.148,0.0,690.253,Y,H,,,,,,,,,squeak-3,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,207.56600000000003
12,Spectrogram 1,1,690.253,704.873,4235.9,4235.9,704.872,0.0,0.0,4218.8,6.7,704.873,,704.873,0.0,704.873,,,,,,,,,,,,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,0,14.620000000000005
13,Spectrogram 1,1,704.873,705.032,5524.5,18294.3,705.069,12769.8,0.13,7781.2,43.7,705.0319999999999,,705.0319999999999,0.0,705.1619999999999,Y,H,,y?,,,,,,,squeak or screech-8,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,0.15899999999999181
14,Spectrogram 1,1,705.162,710.53605419,4347.2,5968.0,710.605,1620.8,0.079,4406.2,41.9,710.5360000000001,,710.5360000000001,0.0,710.615,Y,L,,,,,,,,,manatee-chirp,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,5.374054189999924
15,Spectrogram 1,1,710.615,842.404,5886.8,11216.2,842.451,5329.4,0.09699999999999999,9375.0,32.1,842.404,,842.404,0.0,842.5010000000001,Y,L,,,,,,,,,faint screech or squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,131.789
16,Spectrogram 1,1,842.501,853.247,3441.5,12498.1,853.3760000000001,9056.6,0.154,6000.0,46.5,853.247,,853.247,0.0,853.4010000000001,Y,M,,n,,,,,,,squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,10.745999999999981
17,Spectrogram 1,1,853.401,907.097,7426.4,13675.5,907.155,6249.1,0.1,12093.8,45.0,907.097,,907.097,0.0,907.197,Y,L,,,,,,,,,squeak-3,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,53.696000000000026
18,Spectrogram 1,1,907.197,960.091435964,11230.2,14834.8,960.117,3604.6,0.081,11718.8,44.9,960.091,,960.091,0.0,960.172,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,52.89443596399997
19,Spectrogram 1,1,960.172,1012.8617906430001,7335.8,12618.1,1012.909,5282.3,0.076,10781.2,31.7,1012.862,,1012.862,0.0,1012.938,Y,L,,,,,,,,,faint squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,52.68979064300004
20,Spectrogram 1,1,1012.938,1060.552,5524.5,25515.8,1060.6480000000001,19991.3,0.174,9187.5,32.5,1060.552,,1060.552,0.0,1060.726,Y,L,,,,,,,,,faint squeak-one or two?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,47.61399999999992
21,Spectrogram 1,1,1060.726,1071.822044345,4603.9,15005.3,1071.971,10401.4,0.3,7312.5,59.7,1071.822,,1071.822,0.0,1072.122,N,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,11.096044344999882
22,Spectrogram 1,1,1072.122229048,1080.175,5524.5,12679.2,1080.219,7154.7,0.10300000000000001,12562.5,44.3,1080.175,,1080.175,0.0,1080.278,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,8.052770951999946
23,Spectrogram 1,1,1080.278,1088.609963059,7245.3,15687.4,1088.6960000000001,8442.1,0.09699999999999999,9750.0,45.4,1088.61,,1088.61,0.0,1088.7069999999999,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,8.331963058999918
24,Spectrogram 1,1,1088.707,1094.556990155,6534.6,9207.8,1094.613,2673.2,0.149,8812.5,29.3,1094.557,,1094.557,0.0,1094.7060000000001,Y,L,,,,,,,,,whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,5.849990154999887
25,Spectrogram 1,1,1094.706,1107.641,4256.6,7698.1,1107.715,3441.5,0.198,6656.2,39.8,1107.641,,1107.641,0.0,1107.839,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,12.935000000000173
26,Spectrogram 1,1,1107.839,1109.643,4166.0,7517.0,1109.765,3351.0,0.14800000000000002,4406.2,43.2,1109.643,,1109.643,0.0,1109.7910000000002,Y,M,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,1.8040000000000873
27,Spectrogram 1,1,1109.791,1115.985879333,1560.5,21143.9,1116.4080000000001,19583.4,0.508,1968.8,44.9,1115.986,,1115.986,0.0,1116.494,N,L,,,,,,,,,chewing?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,6.194879333000017
28,Spectrogram 1,1,1116.493884215,1125.819,6520.8,12094.0,1125.869,5573.2,0.141,9468.8,32.7,1125.819,,1125.819,0.0,1125.96,Y,M,,y-bi,,,,,,,squeak or screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,9.32511578499998
29,Spectrogram 1,1,1125.96,1131.724305452,1108.3,17989.3,1132.493,16881.0,0.9470000000000001,1875.0,68.5,1131.724,,1131.724,0.0,1132.671,N,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,5.764305451999917
30,Spectrogram 1,1,1132.671041823,1139.057,6520.8,14943.4,1139.155,8422.6,0.17800000000000002,12281.2,35.9,1139.057,,1139.057,0.0,1139.235,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,6.38595817700002
31,Spectrogram 1,1,1139.235,1143.836,7879.2,16845.3,1143.944,8966.1,0.201,8156.2,42.1,1143.836,,1143.836,0.0,1144.037,Y,L,,,,,,,,,screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,4.601000000000113
32,Spectrogram 1,1,1144.037,1148.371,7969.8,11864.2,1148.424,3894.4,0.171,11625.0,50.9,1148.371,,1148.371,0.0,1148.542,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,4.33400000000006
33,Spectrogram 1,1,1148.542,1162.564,6249.1,15667.9,1162.661,9418.8,0.304,11437.5,36.6,1162.5639999999999,,1162.5639999999999,0.0,1162.868,Y,L,,,,,,,,,screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,14.022000000000162
34,Spectrogram 1,1,1162.868,1177.51,5891.7,23694.7,1177.579,17803.0,0.17,9093.8,42.5,1177.51,,1177.51,0.0,1177.68,Y,H,,y-biphonal or freq jump?,,,,,,,squeak or screech-8,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,14.642000000000053
36,Spectrogram 1,1,1177.68,1178.842,6249.1,12679.2,1178.984,6430.1,0.18,7593.8,44.0,1178.8419999999999,,1178.8419999999999,0.0,1179.022,Y,L,,,,,,,,,screech or whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,1.1620000000000346
37,Spectrogram 1,1,1179.022,1181.515,0.0,2535.8,1181.725,2535.8,0.373,93.8,83.1,1181.515,,1181.515,0.0,1181.888,N,,,,,,,,,,thrums?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,0,2.4930000000001655
38,Spectrogram 1,1,1181.888,1193.302,7556.7,13832.6,1193.32,6275.9,0.07200000000000001,12750.0,39.2,1193.302,,1193.302,0.0,1193.374,Y,H,,,,,,,,,squeak-one or two?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,11.413999999999987
39,Spectrogram 1,1,1193.374,1193.394,5891.7,15881.9,1193.475,9990.2,0.12300000000000001,9281.2,30.8,1193.394,,1193.394,0.0,1193.517,Y,M,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,0,0.01999999999998181
