Selection,View,Channel,begin_time,end_time,Low Freq (Hz),Delta Time (s),Delta Freq (Hz),High Freq (Hz),Inband Power (dB FS),Begin Date Time,SNR,NUM HARM,recording_filename,filename,StartMicInWater,EndMicInWater,filepath,label,call_length,split_type
197,Spectrogram 1,1,9652.864426666669,9722.169686666668,7303.496,0.1192,4666.905,11970.401,-97.75,2012/12/11  0:04:46.7315,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,69.30525999999918,test
445,Spectrogram 1,1,7679.41305333333,7683.445103333332,12011.976,0.1491,2227.387,14239.363,-96.4,2012/12/11  2:30:46.0973,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.032050000001618,test
222,Spectrogram 1,1,10063.852936666666,10068.786786666667,8222.735,0.272,2545.584,10768.319,-91.86,2012/12/11  0:10:33.3486,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,4.933850000001257,test
423,Spectrogram 1,1,7243.923953333331,7306.358093333336,9545.942,0.082,795.495,10341.437,-94.37,2012/12/11  2:24:29.0103,,`1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,62.434140000004845,test
166,Spectrogram 1,1,8437.774841665665,8501.323936666668,12176.189,0.1225,1598.124,13774.313,-95.12,2012/12/10  23:44:25.8858,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,63.54909500100257,test
456,Spectrogram 1,1,8317.249833333335,8319.303123333331,11852.877,0.164,1829.639,13682.516,-95.27,2012/12/11  2:41:21.9553,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.0532899999961955,test
589,Spectrogram 1,1,3820.352939999997,3944.098429999998,11852.877,0.2497,2227.387,14080.264,-97.66,2012/12/11  4:28:25.1229,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,123.74549000000115,test
235,Spectrogram 1,1,10318.435376666668,10320.516738381666,2016.807,0.609,15126.05,17142.857,-98.3,2012/12/11  0:14:45.0786,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,2.081361714997911,test
495,Spectrogram 1,1,10360.60328333333,10586.904383333334,11534.679,0.164,2466.035,14000.714,-100.97,2012/12/11  3:19:09.5566,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,226.30110000000423,test
28,Spectrogram 1,1,3843.561861655,3845.53433702,6850.5,0.2916,8407.4,15257.9,-95.22,2012/12/10  16:27:05.5343,2.6,3,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,1.9724753649998088,test
276,Spectrogram 1,1,748.0666733333346,750.9222833333333,7020.653,0.1751,3606.245,10626.898,,2012/12/11  0:35:13.5745,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.855609999998705,test
528,Spectrogram 1,1,719.4789600000004,721.8007712839972,9943.689,0.1637,5294.406,15238.095,,2012/12/11  3:34:42.8253,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,2.3218112839967944,test
164,Spectrogram 1,1,8431.452976666667,8436.193546666665,9208.243,0.134,1522.023,10730.266,,2012/12/10  23:43:20.7554,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,4.740569999998115,test
559,Spectrogram 1,1,1833.7722300000023,1882.37517,12091.526,0.1491,1750.089,13841.615,,2012/12/11  3:54:03.3997,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,48.60293999999726,test
548,Spectrogram 1,1,1399.234499999999,1420.495170000002,9625.491,0.1081,954.594,10580.085,,2012/12/11  3:46:21.5197,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,21.260670000003078,test
582,Spectrogram 1,1,2800.453180000004,3101.084027095,9386.843,0.0627,3375.062,12761.905,,2012/12/11  4:14:22.1085,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,300.6308470949957,test
150,Spectrogram 1,1,5030.186586869666,5047.523811952666,9436.546,0.0826,2664.294,12100.84,,2012/12/10  22:46:52.0856,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,17.337225082999794,test
232,Spectrogram 1,1,10310.962666666666,10313.261906666668,12677.508,0.0932,777.817,13455.325,,2012/12/11  0:14:37.8237,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,2.2992400000021007,test
10,Spectrogram 1,1,1064.732319351,1106.46008,1534.2,0.1194,3881.185,5415.385,-91.75,2012/12/10  15:41:26.4601,6.8,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,41.727760649000174,test
634,Spectrogram 1,1,8497.533173928998,8499.921114798002,6555.066,0.2467,18396.476,24951.542,,2012/12/11  5:44:20.9456,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,2.387940869004524,test
595,Spectrogram 1,1,3954.096559999998,3963.596470000004,11852.877,0.2907,1909.189,13762.066,,2012/12/11  4:28:44.6210,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,9.499910000005912,test
46,Spectrogram 1,1,6065.020617,6072.863954203,9674.0,0.1499,4849.077,14523.077,-99.84,2012/12/10  17:04:12.8640,1.0,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,7.843337202999464,test
653,Spectrogram 1,1,9669.447856763,9729.440107714,5920.705,0.2621,13533.04,19453.744,,2012/12/11  6:04:50.4646,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,59.99225095099973,test
225,Spectrogram 1,1,10235.467236666667,10240.956336666666,12182.533,0.1714,1838.477,14021.01,,2012/12/11  0:13:25.5182,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,5.489099999998871,test
69,Spectrogram 1,1,10012.243033896,10028.010810182,7630.769,0.0736,7876.923,15507.692,-98.28,2012/12/10  18:10:08.0108,3.0,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,15.7677762860003,test
15,Spectrogram 1,1,1241.634727358,1941.16573027,6275.2,0.0934,2586.338,8861.538,-101.75,2012/12/10  15:55:21.1657,0.4,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,699.5310029120001,test
308,Spectrogram 1,1,1046.1367333333328,1063.4920533333352,3838.673,0.1006,13435.029,17273.702,,2012/12/11  0:40:26.1442,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,17.355320000002393,test
116,Spectrogram 1,1,5080.008674409,5083.091897,9664.85,0.1076,1097.482,10762.332,-101.39,2012/12/10  19:47:30.8254,1.1,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,3.083222590999867,test
518,Spectrogram 1,1,573.0902900000001,577.2453000000023,15989.452,0.1044,875.045,16864.497,,2012/12/11  3:32:18.2698,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,4.155010000002221,test
92,Spectrogram 1,1,435.1053599999996,439.7107699999997,9400.0,0.0839,1362.332,10762.332,-99.23,2012/12/10  18:30:07.4443,6.7,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,4.605410000000063,test
324,Spectrogram 1,1,2162.151643333331,2423.7409833333368,12217.352,0.1528,1300.0,13517.352,,2012/12/11  1:03:06.3932,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,261.5893400000059,test
652,Spectrogram 1,1,9660.506393375,9669.216608192995,6343.612,0.2312,28123.348,34466.96,,2012/12/11  6:03:50.2411,,7,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,8.71021481799471,test
378,Spectrogram 1,1,5015.188343333335,5028.772473333331,11717.352,0.1192,1500.0,13217.352,,2012/12/11  1:46:31.4246,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,13.58412999999564,test
239,Spectrogram 1,1,10350.514006666668,10362.626176666668,8434.867,0.0745,1909.188,10344.055,,2012/12/11  0:15:27.1880,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,12.112170000000331,test
633,Spectrogram 1,1,8252.416477992003,8497.271092215,4017.621,0.2621,16704.846,20722.467,,2012/12/11  5:44:18.2956,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,244.85461422299704,test
552,Spectrogram 1,1,1574.5864599999986,1597.994700000003,12250.625,0.1602,1909.188,14159.813,,2012/12/11  3:49:19.0192,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,23.408240000004295,test
300,Spectrogram 1,1,936.0963196033337,947.1175433333336,9212.684,0.1453,1202.082,10414.766,,2012/12/11  0:38:29.7697,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,11.021223729999974,test
650,Spectrogram 1,1,9642.230467364005,9646.762939348002,5497.797,0.37,26854.626,32352.423,,2012/12/11  6:03:27.7874,,7,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,4.532471983997311,test
594,Spectrogram 1,1,3967.9937100000025,3971.030789999997,12250.625,0.3726,1750.089,14000.714,,2012/12/11  4:28:52.0553,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,3.037079999994603,test
361,Spectrogram 1,1,4005.697666468332,4013.7331633333306,8817.352,0.1416,1300.0,10117.352,,2012/12/11  1:29:36.3853,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,8.03549686499855,test
348,Spectrogram 1,1,3448.610733333335,3687.026739157336,6717.352,0.2209,9026.648,15744.0,,2012/12/11  1:24:09.6789,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,238.41600582400133,test
377,Spectrogram 1,1,5009.326593333331,5014.912583333331,11717.352,0.2758,1500.0,13217.352,,2012/12/11  1:46:17.5647,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,5.585989999999583,test
160,Spectrogram 1,1,8254.190866666668,8261.941196666667,9284.344,0.0957,1598.124,10882.468,,2012/12/10  23:40:26.5030,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,7.7503299999989395,test
338,Spectrogram 1,1,3268.014503333332,3312.854823333335,11517.352,0.2422,2100.0,13617.352,,2012/12/11  1:17:55.5070,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,44.840320000002976,test
157,Spectrogram 1,1,8210.226096666665,8215.511866207667,6468.6,0.169,7355.4,13824.0,,2012/12/10  23:39:40.0737,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,5.285769541002082,test
530,Spectrogram 1,1,721.964509999998,749.0943800000023,12568.823,0.1826,954.594,13523.417,,2012/12/11  3:35:10.1189,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,27.129870000004303,test
271,Spectrogram 1,1,735.0687333333335,738.3480233333321,8788.42,0.1304,1484.924,10273.344,,2012/12/11  0:35:01.0002,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,3.279289999998582,test
531,Spectrogram 1,1,749.276969999999,793.9496100000033,9386.843,0.1789,715.945,10102.788,,2012/12/11  3:35:54.9741,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,44.67264000000432,test
422,Spectrogram 1,1,7228.84178333333,7233.989163333332,7954.951,0.1863,2863.783,10818.734,,2012/12/11  2:23:16.6413,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,5.147380000002158,test
570,Spectrogram 1,1,2397.637459999998,2454.0075,16148.551,0.1453,1272.792,17421.343,,2012/12/11  4:03:35.0320,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,56.370040000002064,test
667,Spectrogram 1,1,9776.467413450002,9778.733602348002,6132.159,0.3237,24528.634,30660.793,,2012/12/11  6:05:39.7581,,8,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,2.266188898000109,test
621,Spectrogram 1,1,7220.616903911003,7226.976103367997,6555.066,0.2004,12052.863,18607.93,,2012/12/11  5:23:08.0006,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,6.359199456994247,test
343,Spectrogram 1,1,3443.25579333333,3445.6780033333343,10617.352,0.3764,2900.0,13517.352,,2012/12/11  1:20:08.3302,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.42221000000427,test
63,Spectrogram 1,1,9886.377583311,9891.92258,8861.538,0.0914,2553.639,11415.177,-99.84,2012/12/10  18:07:51.9226,1.9,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,5.544996689000982,test
380,Spectrogram 1,1,5034.885013333333,5071.885381360335,5717.352,0.1213,2154.648,7872.0,,2012/12/11  1:47:14.5375,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,37.00036802700197,test
230,Spectrogram 1,1,10249.250274665668,10280.527426666667,6808.521,0.0596,848.528,7657.049,,2012/12/11  0:14:05.0893,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,31.277152000999195,test
413,Spectrogram 1,1,6745.693663333332,6748.320823333335,8909.545,0.0671,1193.243,10102.788,,2012/12/11  2:15:10.9730,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.627160000003641,test
272,Spectrogram 1,1,738.4784533333368,743.2518763603366,6949.943,0.1045,3226.057,10176.0,,2012/12/11  0:35:05.9040,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.773423026999808,test
273,Spectrogram 1,1,743.3564133333348,745.3939547243353,6949.943,0.0977,3802.057,10752.0,,2012/12/11  0:35:08.0461,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.037541391000559,test
562,Spectrogram 1,1,1939.223080000004,1983.819671054,15619.048,0.1867,1722.746,17341.794,,2012/12/11  3:55:44.8442,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,44.59659105399646,test
639,Spectrogram 1,1,8517.803991679997,8524.648805286997,5286.344,0.2544,18607.93,23894.273,,2012/12/11  5:44:45.6733,,6,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,6.8448136070001055,test
94,Spectrogram 1,1,447.4237908510004,908.420979999999,8700.0,0.0755,6367.265,15067.265,-98.37,2012/12/10  18:37:56.1545,0.6,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,460.9971891489986,test
644,Spectrogram 1,1,9582.586575127005,9597.339916616002,6977.974,0.239,19665.198,26643.172,,2012/12/11  6:02:38.3644,,6,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,14.75334148899674,test
19,Spectrogram 1,1,1984.71980807,2018.926183572,8861.538,0.2794,2745.019,11606.557,-89.3,2012/12/10  15:56:38.9262,4.6,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,34.2063755019999,test
174,Spectrogram 1,1,9060.262096666664,9081.851285666668,7103.139,0.152,5199.382,12302.521,,2012/12/10  23:54:06.4131,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,21.5891890000039,test
243,Spectrogram 1,1,10382.973846666668,10410.842686666669,13031.061,0.0596,848.528,13879.589,,2012/12/11  0:16:15.4045,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,27.868840000001,test
212,Spectrogram 1,1,10000.759206666666,10003.472086666668,7162.075,0.123,2687.005,9849.08,,2012/12/11  0:09:28.0339,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,2.712880000002769,test
124,Spectrogram 1,1,5106.296623713999,5110.920700000001,8523.332,0.2074,5467.699,13991.031,-100.05,2012/12/10  19:47:58.6542,,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,4.624076286001582,test
502,Spectrogram 1,1,12.909169999998994,40.75936999999976,10818.734,0.123,2784.233,13602.967,,2012/12/11  3:23:21.7839,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,27.85020000000077,test
642,Spectrogram 1,1,8549.168281798004,8814.85790784,7189.427,0.2004,13955.947,21145.374,,2012/12/11  5:49:35.8824,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,265.68962604199623,test
96,Spectrogram 1,1,930.4293899999992,941.9592599999996,9400.0,0.0783,950.0,10350.0,-100.19,2012/12/10  18:38:29.6928,8.8,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,11.529870000000416,test
360,Spectrogram 1,1,4001.71042333333,4005.541243333333,9024.0,0.1564,4393.352,13417.352,,2012/12/11  1:29:28.1934,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,3.830820000003314,test
217,Spectrogram 1,1,10026.901556666668,10034.575496666668,5535.729,0.3503,11525.841,17061.57,,2012/12/11  0:09:59.1373,,4,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,7.673940000000584,test
186,Spectrogram 1,1,9187.368736666667,9195.302866666663,11408.072,0.291,2152.466,13560.538,,2012/12/10  23:55:59.8647,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,7.934129999996003,test
