Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length,label
80,Spectrogram 1,1,2009-03-28T00:55:18-05:00,2009-03-28T00:55:20-05:00,101.0,156.6,RIWH,,NOPP6_EST_20090328_004500_CH10,618,620,2,1
81,Spectrogram 1,1,2009-03-28T00:56:00-05:00,2009-03-28T00:56:03-05:00,90.9,227.3,RIWH,,NOPP6_EST_20090328_004500_CH10,620,660,40,0
81,Spectrogram 1,1,2009-03-28T00:56:00-05:00,2009-03-28T00:56:03-05:00,90.9,227.3,RIWH,,NOPP6_EST_20090328_004500_CH10,660,663,3,1
82,Spectrogram 1,1,2009-03-28T00:56:10-05:00,2009-03-28T00:56:13-05:00,98.5,204.5,RIWH,,NOPP6_EST_20090328_004500_CH10,663,670,7,0
82,Spectrogram 1,1,2009-03-28T00:56:10-05:00,2009-03-28T00:56:13-05:00,98.5,204.5,RIWH,,NOPP6_EST_20090328_004500_CH10,670,673,3,1
83,Spectrogram 1,1,2009-03-28T00:56:14-05:00,2009-03-28T00:56:17-05:00,116.2,199.5,RIWH,,NOPP6_EST_20090328_004500_CH10,673,674,1,0
83,Spectrogram 1,1,2009-03-28T00:56:14-05:00,2009-03-28T00:56:17-05:00,116.2,199.5,RIWH,,NOPP6_EST_20090328_004500_CH10,674,679,5,1
85,Spectrogram 1,1,2009-03-28T00:56:30-05:00,2009-03-28T00:56:32-05:00,98.5,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,679,690,11,0
85,Spectrogram 1,1,2009-03-28T00:56:30-05:00,2009-03-28T00:56:32-05:00,98.5,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,690,692,2,1
86,Spectrogram 1,1,2009-03-28T00:56:37-05:00,2009-03-28T00:56:38-05:00,98.5,161.6,RIWH,,NOPP6_EST_20090328_004500_CH10,692,697,5,0
86,Spectrogram 1,1,2009-03-28T00:56:37-05:00,2009-03-28T00:56:38-05:00,98.5,161.6,RIWH,,NOPP6_EST_20090328_004500_CH10,697,698,1,1
87,Spectrogram 1,1,2009-03-28T00:57:07-05:00,2009-03-28T00:57:10-05:00,90.9,194.4,RIWH,,NOPP6_EST_20090328_004500_CH10,698,727,29,0
87,Spectrogram 1,1,2009-03-28T00:57:07-05:00,2009-03-28T00:57:10-05:00,90.9,194.4,RIWH,,NOPP6_EST_20090328_004500_CH10,727,730,3,1
88,Spectrogram 1,1,2009-03-28T00:57:35-05:00,2009-03-28T00:57:38-05:00,80.8,202.0,RIWH,,NOPP6_EST_20090328_004500_CH10,730,755,25,0
88,Spectrogram 1,1,2009-03-28T00:57:35-05:00,2009-03-28T00:57:38-05:00,80.8,202.0,RIWH,,NOPP6_EST_20090328_004500_CH10,755,758,3,1
89,Spectrogram 1,1,2009-03-28T00:57:39-05:00,2009-03-28T00:57:41-05:00,90.9,133.8,RIWH,,NOPP6_EST_20090328_004500_CH10,758,759,1,0
89,Spectrogram 1,1,2009-03-28T00:57:39-05:00,2009-03-28T00:57:41-05:00,90.9,133.8,RIWH,,NOPP6_EST_20090328_004500_CH10,759,761,2,1
90,Spectrogram 1,1,2009-03-28T00:57:48-05:00,2009-03-28T00:57:50-05:00,78.3,156.6,RIWH,,NOPP6_EST_20090328_004500_CH10,761,768,7,0
90,Spectrogram 1,1,2009-03-28T00:57:48-05:00,2009-03-28T00:57:50-05:00,78.3,156.6,RIWH,,NOPP6_EST_20090328_004500_CH10,768,770,2,1
91,Spectrogram 1,1,2009-03-28T00:58:01-05:00,2009-03-28T00:58:04-05:00,80.8,219.7,RIWH,,NOPP6_EST_20090328_004500_CH10,770,781,11,0
91,Spectrogram 1,1,2009-03-28T00:58:01-05:00,2009-03-28T00:58:04-05:00,80.8,219.7,RIWH,,NOPP6_EST_20090328_004500_CH10,781,784,3,1
92,Spectrogram 1,1,2009-03-28T00:58:17-05:00,2009-03-28T00:58:19-05:00,101.0,202.0,RIWH,,NOPP6_EST_20090328_004500_CH10,784,797,13,0
92,Spectrogram 1,1,2009-03-28T00:58:17-05:00,2009-03-28T00:58:19-05:00,101.0,202.0,RIWH,,NOPP6_EST_20090328_004500_CH10,797,799,2,1
93,Spectrogram 1,1,2009-03-28T00:58:27-05:00,2009-03-28T00:58:30-05:00,98.5,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,799,807,8,0
93,Spectrogram 1,1,2009-03-28T00:58:27-05:00,2009-03-28T00:58:30-05:00,98.5,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,807,810,3,1
94,Spectrogram 1,1,2009-03-28T00:58:34-05:00,2009-03-28T00:58:36-05:00,103.5,174.2,RIWH,,NOPP6_EST_20090328_004500_CH10,810,814,4,0
94,Spectrogram 1,1,2009-03-28T00:58:34-05:00,2009-03-28T00:58:36-05:00,103.5,174.2,RIWH,,NOPP6_EST_20090328_004500_CH10,814,816,2,1
95,Spectrogram 1,1,2009-03-28T00:58:38-05:00,2009-03-28T00:58:40-05:00,106.1,191.9,RIWH,,NOPP6_EST_20090328_004500_CH10,816,818,2,0
95,Spectrogram 1,1,2009-03-28T00:58:38-05:00,2009-03-28T00:58:40-05:00,106.1,191.9,RIWH,,NOPP6_EST_20090328_004500_CH10,818,820,2,1
96,Spectrogram 1,1,2009-03-28T00:58:55-05:00,2009-03-28T00:58:58-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_004500_CH10,820,835,15,0
96,Spectrogram 1,1,2009-03-28T00:58:55-05:00,2009-03-28T00:58:58-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_004500_CH10,835,838,3,1
97,Spectrogram 1,1,2009-03-28T00:59:03-05:00,2009-03-28T00:59:06-05:00,85.9,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,838,843,5,0
97,Spectrogram 1,1,2009-03-28T00:59:03-05:00,2009-03-28T00:59:06-05:00,85.9,250.0,RIWH,,NOPP6_EST_20090328_004500_CH10,843,846,3,1
98,Spectrogram 1,1,2009-03-28T00:59:10-05:00,2009-03-28T00:59:12-05:00,80.8,217.2,RIWH,,NOPP6_EST_20090328_004500_CH10,846,850,4,0
98,Spectrogram 1,1,2009-03-28T00:59:10-05:00,2009-03-28T00:59:12-05:00,80.8,217.2,RIWH,,NOPP6_EST_20090328_004500_CH10,850,852,2,1
99,Spectrogram 1,1,2009-03-28T00:59:14-05:00,2009-03-28T00:59:17-05:00,80.8,227.3,RIWH,,NOPP6_EST_20090328_004500_CH10,852,854,2,0
99,Spectrogram 1,1,2009-03-28T00:59:14-05:00,2009-03-28T00:59:17-05:00,80.8,227.3,RIWH,,NOPP6_EST_20090328_004500_CH10,854,859,5,1
101,Spectrogram 1,1,2009-03-28T00:59:55-05:00,2009-03-28T00:59:57-05:00,80.8,197.0,RIWH,,NOPP6_EST_20090328_004500_CH10,859,895,36,0
101,Spectrogram 1,1,2009-03-28T00:59:55-05:00,2009-03-28T00:59:57-05:00,80.8,197.0,RIWH,,NOPP6_EST_20090328_004500_CH10,895,897,2,1
628,Spectrogram 1,1,2009-03-28T00:59:59-05:00,2009-03-28T01:00:01-05:00,77.1,253.4,RIWH,,NOPP6_EST_20090328_004500_CH10,897,899,2,0
628,Spectrogram 1,1,2009-03-28T00:59:59-05:00,2009-03-28T01:00:01-05:00,77.1,253.4,RIWH,,NOPP6_EST_20090328_004500_CH10,899,900,1,1
628,Spectrogram 1,1,2009-03-28T00:59:59-05:00,2009-03-28T01:00:01-05:00,77.1,253.4,RIWH,,NOPP6_EST_20090328_010000_CH10,0,1,1,1
102,Spectrogram 1,1,2009-03-28T01:00:10-05:00,2009-03-28T01:00:12-05:00,88.4,154.0,RIWH,,NOPP6_EST_20090328_010000_CH10,1,10,9,0
102,Spectrogram 1,1,2009-03-28T01:00:10-05:00,2009-03-28T01:00:12-05:00,88.4,154.0,RIWH,,NOPP6_EST_20090328_010000_CH10,10,12,2,1
103,Spectrogram 1,1,2009-03-28T01:00:30-05:00,2009-03-28T01:00:32-05:00,118.7,227.3,RIWH,,NOPP6_EST_20090328_010000_CH10,12,30,18,0
103,Spectrogram 1,1,2009-03-28T01:00:30-05:00,2009-03-28T01:00:32-05:00,118.7,227.3,RIWH,,NOPP6_EST_20090328_010000_CH10,30,32,2,1
104,Spectrogram 1,1,2009-03-28T01:01:28-05:00,2009-03-28T01:01:31-05:00,83.3,237.4,RIWH,,NOPP6_EST_20090328_010000_CH10,32,88,56,0
104,Spectrogram 1,1,2009-03-28T01:01:28-05:00,2009-03-28T01:01:31-05:00,83.3,237.4,RIWH,,NOPP6_EST_20090328_010000_CH10,88,91,3,1
105,Spectrogram 1,1,2009-03-28T01:02:22-05:00,2009-03-28T01:02:25-05:00,96.0,234.8,RIWH,,NOPP6_EST_20090328_010000_CH10,91,142,51,0
105,Spectrogram 1,1,2009-03-28T01:02:22-05:00,2009-03-28T01:02:25-05:00,96.0,234.8,RIWH,,NOPP6_EST_20090328_010000_CH10,142,145,3,1
106,Spectrogram 1,1,2009-03-28T01:07:48-05:00,2009-03-28T01:07:50-05:00,98.5,229.8,RIWH,,NOPP6_EST_20090328_010000_CH10,145,468,323,0
106,Spectrogram 1,1,2009-03-28T01:07:48-05:00,2009-03-28T01:07:50-05:00,98.5,229.8,RIWH,,NOPP6_EST_20090328_010000_CH10,468,470,2,1
107,Spectrogram 1,1,2009-03-28T01:07:53-05:00,2009-03-28T01:07:55-05:00,118.7,224.7,RIWH,,NOPP6_EST_20090328_010000_CH10,470,473,3,0
107,Spectrogram 1,1,2009-03-28T01:07:53-05:00,2009-03-28T01:07:55-05:00,118.7,224.7,RIWH,,NOPP6_EST_20090328_010000_CH10,473,475,2,1
108,Spectrogram 1,1,2009-03-28T01:15:56-05:00,2009-03-28T01:15:58-05:00,113.6,194.4,RIWH,,NOPP6_EST_20090328_011500_CH10,56,58,2,1
1019,Spectrogram 1,1,2009-03-28T01:21:18-05:00,2009-03-28T01:21:20-05:00,90.9,207.8,RIWH,,NOPP6_EST_20090328_011500_CH10,58,378,320,0
1019,Spectrogram 1,1,2009-03-28T01:21:18-05:00,2009-03-28T01:21:20-05:00,90.9,207.8,RIWH,,NOPP6_EST_20090328_011500_CH10,378,380,2,1
109,Spectrogram 1,1,2009-03-28T01:24:38-05:00,2009-03-28T01:24:39-05:00,111.1,166.7,RIWH,,NOPP6_EST_20090328_011500_CH10,380,578,198,0
109,Spectrogram 1,1,2009-03-28T01:24:38-05:00,2009-03-28T01:24:39-05:00,111.1,166.7,RIWH,,NOPP6_EST_20090328_011500_CH10,578,579,1,1
110,Spectrogram 1,1,2009-03-28T01:24:46-05:00,2009-03-28T01:24:49-05:00,93.4,181.8,RIWH,,NOPP6_EST_20090328_011500_CH10,579,586,7,0
110,Spectrogram 1,1,2009-03-28T01:24:46-05:00,2009-03-28T01:24:49-05:00,93.4,181.8,RIWH,,NOPP6_EST_20090328_011500_CH10,586,589,3,1
111,Spectrogram 1,1,2009-03-28T01:25:11-05:00,2009-03-28T01:25:13-05:00,128.8,207.1,RIWH,,NOPP6_EST_20090328_011500_CH10,589,611,22,0
111,Spectrogram 1,1,2009-03-28T01:25:11-05:00,2009-03-28T01:25:13-05:00,128.8,207.1,RIWH,,NOPP6_EST_20090328_011500_CH10,611,613,2,1
112,Spectrogram 1,1,2009-03-28T01:25:23-05:00,2009-03-28T01:25:24-05:00,111.1,224.7,RIWH,,NOPP6_EST_20090328_011500_CH10,613,623,10,0
112,Spectrogram 1,1,2009-03-28T01:25:23-05:00,2009-03-28T01:25:24-05:00,111.1,224.7,RIWH,,NOPP6_EST_20090328_011500_CH10,623,624,1,1
113,Spectrogram 1,1,2009-03-28T01:25:25-05:00,2009-03-28T01:25:26-05:00,113.6,222.2,RIWH,,NOPP6_EST_20090328_011500_CH10,624,625,1,0
113,Spectrogram 1,1,2009-03-28T01:25:25-05:00,2009-03-28T01:25:26-05:00,113.6,222.2,RIWH,,NOPP6_EST_20090328_011500_CH10,625,626,1,1
114,Spectrogram 1,1,2009-03-28T01:25:57-05:00,2009-03-28T01:25:58-05:00,83.3,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,626,657,31,0
114,Spectrogram 1,1,2009-03-28T01:25:57-05:00,2009-03-28T01:25:58-05:00,83.3,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,657,658,1,1
115,Spectrogram 1,1,2009-03-28T01:26:18-05:00,2009-03-28T01:26:20-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_011500_CH10,658,678,20,0
115,Spectrogram 1,1,2009-03-28T01:26:18-05:00,2009-03-28T01:26:20-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_011500_CH10,678,680,2,1
121,Spectrogram 1,1,2009-03-28T01:26:26-05:00,2009-03-28T01:26:28-05:00,106.1,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,680,686,6,0
121,Spectrogram 1,1,2009-03-28T01:26:26-05:00,2009-03-28T01:26:28-05:00,106.1,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,686,688,2,1
116,Spectrogram 1,1,2009-03-28T01:26:47-05:00,2009-03-28T01:26:50-05:00,85.9,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,688,707,19,0
116,Spectrogram 1,1,2009-03-28T01:26:47-05:00,2009-03-28T01:26:50-05:00,85.9,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,707,710,3,1
120,Spectrogram 1,1,2009-03-28T01:27:12-05:00,2009-03-28T01:27:14-05:00,121.2,176.8,RIWH,,NOPP6_EST_20090328_011500_CH10,710,732,22,0
120,Spectrogram 1,1,2009-03-28T01:27:12-05:00,2009-03-28T01:27:14-05:00,121.2,176.8,RIWH,,NOPP6_EST_20090328_011500_CH10,732,734,2,1
117,Spectrogram 1,1,2009-03-28T01:27:24-05:00,2009-03-28T01:27:26-05:00,70.7,197.0,RIWH,,NOPP6_EST_20090328_011500_CH10,734,744,10,0
117,Spectrogram 1,1,2009-03-28T01:27:24-05:00,2009-03-28T01:27:26-05:00,70.7,197.0,RIWH,,NOPP6_EST_20090328_011500_CH10,744,746,2,1
119,Spectrogram 1,1,2009-03-28T01:27:47-05:00,2009-03-28T01:27:49-05:00,96.0,194.4,RIWH,,NOPP6_EST_20090328_011500_CH10,746,767,21,0
119,Spectrogram 1,1,2009-03-28T01:27:47-05:00,2009-03-28T01:27:49-05:00,96.0,194.4,RIWH,,NOPP6_EST_20090328_011500_CH10,767,769,2,1
118,Spectrogram 1,1,2009-03-28T01:27:52-05:00,2009-03-28T01:27:54-05:00,78.3,186.9,RIWH,,NOPP6_EST_20090328_011500_CH10,769,772,3,0
118,Spectrogram 1,1,2009-03-28T01:27:52-05:00,2009-03-28T01:27:54-05:00,78.3,186.9,RIWH,,NOPP6_EST_20090328_011500_CH10,772,774,2,1
122,Spectrogram 1,1,2009-03-28T01:28:01-05:00,2009-03-28T01:28:03-05:00,98.5,161.6,RIWH,,NOPP6_EST_20090328_011500_CH10,774,781,7,0
122,Spectrogram 1,1,2009-03-28T01:28:01-05:00,2009-03-28T01:28:03-05:00,98.5,161.6,RIWH,,NOPP6_EST_20090328_011500_CH10,781,783,2,1
123,Spectrogram 1,1,2009-03-28T01:28:16-05:00,2009-03-28T01:28:18-05:00,88.4,146.5,RIWH,,NOPP6_EST_20090328_011500_CH10,783,796,13,0
123,Spectrogram 1,1,2009-03-28T01:28:16-05:00,2009-03-28T01:28:18-05:00,88.4,146.5,RIWH,,NOPP6_EST_20090328_011500_CH10,796,799,3,1
125,Spectrogram 1,1,2009-03-28T01:28:26-05:00,2009-03-28T01:28:28-05:00,101.0,151.5,RIWH,,NOPP6_EST_20090328_011500_CH10,799,806,7,0
125,Spectrogram 1,1,2009-03-28T01:28:26-05:00,2009-03-28T01:28:28-05:00,101.0,151.5,RIWH,,NOPP6_EST_20090328_011500_CH10,806,808,2,1
126,Spectrogram 1,1,2009-03-28T01:28:32-05:00,2009-03-28T01:28:34-05:00,96.0,151.5,RIWH,,NOPP6_EST_20090328_011500_CH10,808,812,4,0
126,Spectrogram 1,1,2009-03-28T01:28:32-05:00,2009-03-28T01:28:34-05:00,96.0,151.5,RIWH,,NOPP6_EST_20090328_011500_CH10,812,814,2,1
127,Spectrogram 1,1,2009-03-28T01:28:39-05:00,2009-03-28T01:28:41-05:00,123.7,176.8,RIWH,,NOPP6_EST_20090328_011500_CH10,814,819,5,0
127,Spectrogram 1,1,2009-03-28T01:28:39-05:00,2009-03-28T01:28:41-05:00,123.7,176.8,RIWH,,NOPP6_EST_20090328_011500_CH10,819,821,2,1
128,Spectrogram 1,1,2009-03-28T01:28:43-05:00,2009-03-28T01:28:46-05:00,96.0,212.1,RIWH,,NOPP6_EST_20090328_011500_CH10,821,823,2,0
128,Spectrogram 1,1,2009-03-28T01:28:43-05:00,2009-03-28T01:28:46-05:00,96.0,212.1,RIWH,,NOPP6_EST_20090328_011500_CH10,823,826,3,1
129,Spectrogram 1,1,2009-03-28T01:28:56-05:00,2009-03-28T01:28:58-05:00,78.3,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,826,836,10,0
129,Spectrogram 1,1,2009-03-28T01:28:56-05:00,2009-03-28T01:28:58-05:00,78.3,174.2,RIWH,,NOPP6_EST_20090328_011500_CH10,836,841,5,1
131,Spectrogram 1,1,2009-03-28T01:29:25-05:00,2009-03-28T01:29:27-05:00,101.0,184.3,RIWH,,NOPP6_EST_20090328_011500_CH10,841,865,24,0
131,Spectrogram 1,1,2009-03-28T01:29:25-05:00,2009-03-28T01:29:27-05:00,101.0,184.3,RIWH,,NOPP6_EST_20090328_011500_CH10,865,867,2,1
132,Spectrogram 1,1,2009-03-28T01:29:29-05:00,2009-03-28T01:29:32-05:00,75.8,171.7,RIWH,,NOPP6_EST_20090328_011500_CH10,867,869,2,0
132,Spectrogram 1,1,2009-03-28T01:29:29-05:00,2009-03-28T01:29:32-05:00,75.8,171.7,RIWH,,NOPP6_EST_20090328_011500_CH10,869,872,3,1
133,Spectrogram 1,1,2009-03-28T01:29:33-05:00,2009-03-28T01:29:35-05:00,98.5,179.3,RIWH,,NOPP6_EST_20090328_011500_CH10,872,873,1,0
133,Spectrogram 1,1,2009-03-28T01:29:33-05:00,2009-03-28T01:29:35-05:00,98.5,179.3,RIWH,,NOPP6_EST_20090328_011500_CH10,873,875,2,1
134,Spectrogram 1,1,2009-03-28T01:29:40-05:00,2009-03-28T01:29:43-05:00,65.7,169.2,RIWH,,NOPP6_EST_20090328_011500_CH10,875,880,5,0
134,Spectrogram 1,1,2009-03-28T01:29:40-05:00,2009-03-28T01:29:43-05:00,65.7,169.2,RIWH,,NOPP6_EST_20090328_011500_CH10,880,883,3,1
135,Spectrogram 1,1,2009-03-28T01:30:01-05:00,2009-03-28T01:30:03-05:00,75.8,171.7,RIWH,,NOPP6_EST_20090328_013000_CH10,1,3,2,1
136,Spectrogram 1,1,2009-03-28T01:30:17-05:00,2009-03-28T01:30:19-05:00,75.8,156.6,RIWH,,NOPP6_EST_20090328_013000_CH10,3,17,14,0
136,Spectrogram 1,1,2009-03-28T01:30:17-05:00,2009-03-28T01:30:19-05:00,75.8,156.6,RIWH,,NOPP6_EST_20090328_013000_CH10,17,19,2,1
631,Spectrogram 1,1,2009-03-28T01:30:26-05:00,2009-03-28T01:30:28-05:00,89.4,183.6,RIWH,,NOPP6_EST_20090328_013000_CH10,19,26,7,0
631,Spectrogram 1,1,2009-03-28T01:30:26-05:00,2009-03-28T01:30:28-05:00,89.4,183.6,RIWH,,NOPP6_EST_20090328_013000_CH10,26,28,2,1
139,Spectrogram 1,1,2009-03-28T01:30:31-05:00,2009-03-28T01:30:33-05:00,93.4,159.1,RIWH,,NOPP6_EST_20090328_013000_CH10,28,31,3,0
139,Spectrogram 1,1,2009-03-28T01:30:31-05:00,2009-03-28T01:30:33-05:00,93.4,159.1,RIWH,,NOPP6_EST_20090328_013000_CH10,31,33,2,1
137,Spectrogram 1,1,2009-03-28T01:30:37-05:00,2009-03-28T01:30:39-05:00,75.8,166.7,RIWH,,NOPP6_EST_20090328_013000_CH10,33,37,4,0
137,Spectrogram 1,1,2009-03-28T01:30:37-05:00,2009-03-28T01:30:39-05:00,75.8,166.7,RIWH,,NOPP6_EST_20090328_013000_CH10,37,39,2,1
138,Spectrogram 1,1,2009-03-28T01:30:49-05:00,2009-03-28T01:30:50-05:00,98.5,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,39,49,10,0
138,Spectrogram 1,1,2009-03-28T01:30:49-05:00,2009-03-28T01:30:50-05:00,98.5,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,49,50,1,1
140,Spectrogram 1,1,2009-03-28T01:31:04-05:00,2009-03-28T01:31:06-05:00,98.5,159.1,RIWH,,NOPP6_EST_20090328_013000_CH10,50,64,14,0
140,Spectrogram 1,1,2009-03-28T01:31:04-05:00,2009-03-28T01:31:06-05:00,98.5,159.1,RIWH,,NOPP6_EST_20090328_013000_CH10,64,67,3,1
142,Spectrogram 1,1,2009-03-28T01:31:39-05:00,2009-03-28T01:31:41-05:00,90.9,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,67,99,32,0
142,Spectrogram 1,1,2009-03-28T01:31:39-05:00,2009-03-28T01:31:41-05:00,90.9,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,99,101,2,1
143,Spectrogram 1,1,2009-03-28T01:31:49-05:00,2009-03-28T01:31:51-05:00,98.5,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,101,109,8,0
143,Spectrogram 1,1,2009-03-28T01:31:49-05:00,2009-03-28T01:31:51-05:00,98.5,164.1,RIWH,,NOPP6_EST_20090328_013000_CH10,109,111,2,1
144,Spectrogram 1,1,2009-03-28T01:31:52-05:00,2009-03-28T01:31:54-05:00,85.9,151.5,RIWH,,NOPP6_EST_20090328_013000_CH10,111,112,1,0
144,Spectrogram 1,1,2009-03-28T01:31:52-05:00,2009-03-28T01:31:54-05:00,85.9,151.5,RIWH,,NOPP6_EST_20090328_013000_CH10,112,114,2,1
145,Spectrogram 1,1,2009-03-28T01:31:56-05:00,2009-03-28T01:31:58-05:00,90.9,166.7,RIWH,,NOPP6_EST_20090328_013000_CH10,114,116,2,0
145,Spectrogram 1,1,2009-03-28T01:31:56-05:00,2009-03-28T01:31:58-05:00,90.9,166.7,RIWH,,NOPP6_EST_20090328_013000_CH10,116,118,2,1
146,Spectrogram 1,1,2009-03-28T01:32:02-05:00,2009-03-28T01:32:03-05:00,111.1,169.2,RIWH,,NOPP6_EST_20090328_013000_CH10,118,122,4,0
146,Spectrogram 1,1,2009-03-28T01:32:02-05:00,2009-03-28T01:32:03-05:00,111.1,169.2,RIWH,,NOPP6_EST_20090328_013000_CH10,122,123,1,1
147,Spectrogram 1,1,2009-03-28T01:32:15-05:00,2009-03-28T01:32:17-05:00,88.4,169.2,RIWH,,NOPP6_EST_20090328_013000_CH10,123,135,12,0
147,Spectrogram 1,1,2009-03-28T01:32:15-05:00,2009-03-28T01:32:17-05:00,88.4,169.2,RIWH,,NOPP6_EST_20090328_013000_CH10,135,137,2,1
148,Spectrogram 1,1,2009-03-28T01:32:25-05:00,2009-03-28T01:32:28-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_013000_CH10,137,145,8,0
148,Spectrogram 1,1,2009-03-28T01:32:25-05:00,2009-03-28T01:32:28-05:00,88.4,181.8,RIWH,,NOPP6_EST_20090328_013000_CH10,145,148,3,1
149,Spectrogram 1,1,2009-03-28T01:32:43-05:00,2009-03-28T01:32:44-05:00,90.9,176.8,RIWH,,NOPP6_EST_20090328_013000_CH10,148,163,15,0
149,Spectrogram 1,1,2009-03-28T01:32:43-05:00,2009-03-28T01:32:44-05:00,90.9,176.8,RIWH,,NOPP6_EST_20090328_013000_CH10,163,164,1,1
150,Spectrogram 1,1,2009-03-28T01:33:19-05:00,2009-03-28T01:33:20-05:00,80.8,128.8,RIWH,,NOPP6_EST_20090328_013000_CH10,164,199,35,0
150,Spectrogram 1,1,2009-03-28T01:33:19-05:00,2009-03-28T01:33:20-05:00,80.8,128.8,RIWH,,NOPP6_EST_20090328_013000_CH10,199,202,3,1
152,Spectrogram 1,1,2009-03-28T01:33:28-05:00,2009-03-28T01:33:30-05:00,85.9,174.2,RIWH,,NOPP6_EST_20090328_013000_CH10,202,208,6,0
152,Spectrogram 1,1,2009-03-28T01:33:28-05:00,2009-03-28T01:33:30-05:00,85.9,174.2,RIWH,,NOPP6_EST_20090328_013000_CH10,208,210,2,1
153,Spectrogram 1,1,2009-03-28T01:33:36-05:00,2009-03-28T01:33:38-05:00,78.3,161.6,RIWH,,NOPP6_EST_20090328_013000_CH10,210,216,6,0
153,Spectrogram 1,1,2009-03-28T01:33:36-05:00,2009-03-28T01:33:38-05:00,78.3,161.6,RIWH,,NOPP6_EST_20090328_013000_CH10,216,221,5,1
155,Spectrogram 1,1,2009-03-28T01:33:51-05:00,2009-03-28T01:33:53-05:00,113.6,179.3,RIWH,,NOPP6_EST_20090328_013000_CH10,221,231,10,0
155,Spectrogram 1,1,2009-03-28T01:33:51-05:00,2009-03-28T01:33:53-05:00,113.6,179.3,RIWH,,NOPP6_EST_20090328_013000_CH10,231,233,2,1
156,Spectrogram 1,1,2009-03-28T01:34:18-05:00,2009-03-28T01:34:20-05:00,101.0,184.3,RIWH,,NOPP6_EST_20090328_013000_CH10,233,258,25,0
156,Spectrogram 1,1,2009-03-28T01:34:18-05:00,2009-03-28T01:34:20-05:00,101.0,184.3,RIWH,,NOPP6_EST_20090328_013000_CH10,258,260,2,1
157,Spectrogram 1,1,2009-03-28T01:34:24-05:00,2009-03-28T01:34:27-05:00,75.8,194.4,RIWH,,NOPP6_EST_20090328_013000_CH10,260,264,4,0
157,Spectrogram 1,1,2009-03-28T01:34:24-05:00,2009-03-28T01:34:27-05:00,75.8,194.4,RIWH,,NOPP6_EST_20090328_013000_CH10,264,267,3,1
158,Spectrogram 1,1,2009-03-28T01:34:33-05:00,2009-03-28T01:34:35-05:00,111.1,209.6,RIWH,,NOPP6_EST_20090328_013000_CH10,267,273,6,0
158,Spectrogram 1,1,2009-03-28T01:34:33-05:00,2009-03-28T01:34:35-05:00,111.1,209.6,RIWH,,NOPP6_EST_20090328_013000_CH10,273,275,2,1
159,Spectrogram 1,1,2009-03-28T01:34:37-05:00,2009-03-28T01:34:39-05:00,88.4,154.0,RIWH,,NOPP6_EST_20090328_013000_CH10,275,277,2,0
159,Spectrogram 1,1,2009-03-28T01:34:37-05:00,2009-03-28T01:34:39-05:00,88.4,154.0,RIWH,,NOPP6_EST_20090328_013000_CH10,277,279,2,1
160,Spectrogram 1,1,2009-03-28T01:34:54-05:00,2009-03-28T01:34:56-05:00,126.3,202.0,RIWH,,NOPP6_EST_20090328_013000_CH10,279,294,15,0
160,Spectrogram 1,1,2009-03-28T01:34:54-05:00,2009-03-28T01:34:56-05:00,126.3,202.0,RIWH,,NOPP6_EST_20090328_013000_CH10,294,296,2,1
161,Spectrogram 1,1,2009-03-28T01:35:05-05:00,2009-03-28T01:35:07-05:00,118.7,204.5,RIWH,,NOPP6_EST_20090328_013000_CH10,296,305,9,0
161,Spectrogram 1,1,2009-03-28T01:35:05-05:00,2009-03-28T01:35:07-05:00,118.7,204.5,RIWH,,NOPP6_EST_20090328_013000_CH10,305,307,2,1
162,Spectrogram 1,1,2009-03-28T01:35:21-05:00,2009-03-28T01:35:23-05:00,143.9,199.5,RIWH,,NOPP6_EST_20090328_013000_CH10,307,321,14,0
162,Spectrogram 1,1,2009-03-28T01:35:21-05:00,2009-03-28T01:35:23-05:00,143.9,199.5,RIWH,,NOPP6_EST_20090328_013000_CH10,321,323,2,1
