,Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length
204,206,Spectrogram 1,1,2009-03-28T01:57:18-05:00,2009-03-28T01:57:20-05:00,77.1,242.4,RIWH,,NOPP6_EST_20090328_014500_CH10,738,740,2
205,207,Spectrogram 1,1,2009-03-28T01:57:21-05:00,2009-03-28T01:57:23-05:00,101.9,245.2,RIWH,,NOPP6_EST_20090328_014500_CH10,741,743,2
207,209,Spectrogram 1,1,2009-03-28T01:58:06-05:00,2009-03-28T01:58:08-05:00,110.2,212.1,RIWH,,NOPP6_EST_20090328_014500_CH10,786,788,2
208,210,Spectrogram 1,1,2009-03-28T01:58:47-05:00,2009-03-28T01:58:49-05:00,104.7,239.7,RIWH,,NOPP6_EST_20090328_014500_CH10,827,829,2
209,211,Spectrogram 1,1,2009-03-28T01:59:24-05:00,2009-03-28T01:59:26-05:00,85.4,151.5,RIWH,,NOPP6_EST_20090328_014500_CH10,864,866,2
210,212,Spectrogram 1,1,2009-03-28T01:59:46-05:00,2009-03-28T01:59:49-05:00,112.9,289.3,RIWH,,NOPP6_EST_20090328_014500_CH10,886,889,3
211,213,Spectrogram 1,1,2009-03-28T02:00:48-05:00,2009-03-28T02:00:49-05:00,112.9,179.1,RIWH,,NOPP6_EST_20090328_020000_CH10,48,49,1
212,214,Spectrogram 1,1,2009-03-28T02:01:05-05:00,2009-03-28T02:01:07-05:00,77.1,190.1,RIWH,,NOPP6_EST_20090328_020000_CH10,65,67,2
213,215,Spectrogram 1,1,2009-03-28T02:01:42-05:00,2009-03-28T02:01:44-05:00,135.0,286.5,RIWH,,NOPP6_EST_20090328_020000_CH10,102,104,2
218,220,Spectrogram 1,1,2009-03-28T02:04:01-05:00,2009-03-28T02:04:03-05:00,101.9,253.4,RIWH,,NOPP6_EST_20090328_020000_CH10,241,243,2
219,221,Spectrogram 1,1,2009-03-28T02:04:37-05:00,2009-03-28T02:04:40-05:00,101.9,231.4,RIWH,,NOPP6_EST_20090328_020000_CH10,277,280,3
220,222,Spectrogram 1,1,2009-03-28T02:06:13-05:00,2009-03-28T02:06:15-05:00,104.7,283.7,RIWH,,NOPP6_EST_20090328_020000_CH10,373,375,2
221,223,Spectrogram 1,1,2009-03-28T02:06:34-05:00,2009-03-28T02:06:36-05:00,85.4,242.4,RIWH,,NOPP6_EST_20090328_020000_CH10,394,396,2
222,224,Spectrogram 1,1,2009-03-28T02:07:08-05:00,2009-03-28T02:07:10-05:00,126.7,247.9,RIWH,,NOPP6_EST_20090328_020000_CH10,428,430,2
224,226,Spectrogram 1,1,2009-03-28T02:08:44-05:00,2009-03-28T02:08:46-05:00,110.2,223.1,RIWH,,NOPP6_EST_20090328_020000_CH10,524,526,2
225,227,Spectrogram 1,1,2009-03-28T02:09:08-05:00,2009-03-28T02:09:10-05:00,112.9,212.1,RIWH,,NOPP6_EST_20090328_020000_CH10,548,550,2
226,228,Spectrogram 1,1,2009-03-28T02:09:48-05:00,2009-03-28T02:09:51-05:00,99.2,286.5,RIWH,,NOPP6_EST_20090328_020000_CH10,588,591,3
227,229,Spectrogram 1,1,2009-03-28T02:10:14-05:00,2009-03-28T02:10:16-05:00,101.9,206.6,RIWH,,NOPP6_EST_20090328_020000_CH10,614,616,2
228,230,Spectrogram 1,1,2009-03-28T02:11:17-05:00,2009-03-28T02:11:20-05:00,107.4,231.4,RIWH,,NOPP6_EST_20090328_020000_CH10,677,680,3
229,231,Spectrogram 1,1,2009-03-28T02:11:47-05:00,2009-03-28T02:11:50-05:00,107.4,228.7,RIWH,,NOPP6_EST_20090328_020000_CH10,707,710,3
230,232,Spectrogram 1,1,2009-03-28T02:12:17-05:00,2009-03-28T02:12:19-05:00,82.6,281.0,RIWH,,NOPP6_EST_20090328_020000_CH10,737,739,2
232,234,Spectrogram 1,1,2009-03-28T02:13:57-05:00,2009-03-28T02:13:59-05:00,57.9,195.6,RIWH,,NOPP6_EST_20090328_020000_CH10,837,839,2
233,235,Spectrogram 1,1,2009-03-28T02:17:52-05:00,2009-03-28T02:17:54-05:00,55.1,264.5,RIWH,,NOPP6_EST_20090328_021500_CH10,172,174,2
236,238,Spectrogram 1,1,2009-03-28T02:30:49-05:00,2009-03-28T02:30:51-05:00,82.6,179.1,RIWH,,NOPP6_EST_20090328_023000_CH10,49,51,2
237,239,Spectrogram 1,1,2009-03-28T02:33:52-05:00,2009-03-28T02:33:54-05:00,71.6,129.5,RIWH,,NOPP6_EST_20090328_023000_CH10,232,234,2
238,240,Spectrogram 1,1,2009-03-28T02:33:55-05:00,2009-03-28T02:33:56-05:00,71.6,129.5,RIWH,,NOPP6_EST_20090328_023000_CH10,235,236,1
239,241,Spectrogram 1,1,2009-03-28T02:39:11-05:00,2009-03-28T02:39:13-05:00,85.4,146.0,RIWH,,NOPP6_EST_20090328_023000_CH10,551,553,2
240,242,Spectrogram 1,1,2009-03-28T02:40:42-05:00,2009-03-28T02:40:44-05:00,74.4,179.1,RIWH,,NOPP6_EST_20090328_023000_CH10,642,644,2
629,634,Spectrogram 1,1,2009-03-28T03:45:59-05:00,2009-03-28T03:46:01-05:00,74.9,212.6,RIWH,,NOPP6_EST_20090328_034500_CH10,59,61,2
244,246,Spectrogram 1,1,2009-03-28T03:47:08-05:00,2009-03-28T03:47:10-05:00,99.2,170.8,RIWH,,NOPP6_EST_20090328_034500_CH10,128,130,2
245,247,Spectrogram 1,1,2009-03-28T03:47:29-05:00,2009-03-28T03:47:31-05:00,90.9,165.3,RIWH,,NOPP6_EST_20090328_034500_CH10,149,151,2
246,248,Spectrogram 1,1,2009-03-28T03:49:33-05:00,2009-03-28T03:49:35-05:00,90.9,190.1,RIWH,,NOPP6_EST_20090328_034500_CH10,273,275,2
247,249,Spectrogram 1,1,2009-03-28T03:51:19-05:00,2009-03-28T03:51:21-05:00,82.6,225.9,RIWH,,NOPP6_EST_20090328_034500_CH10,379,381,2
248,250,Spectrogram 1,1,2009-03-28T03:52:20-05:00,2009-03-28T03:52:22-05:00,96.4,201.1,RIWH,,NOPP6_EST_20090328_034500_CH10,440,442,2
250,252,Spectrogram 1,1,2009-03-28T04:32:07-05:00,2009-03-28T04:32:08-05:00,66.1,165.3,RIWH,,NOPP6_EST_20090328_043000_CH10,127,128,1
251,253,Spectrogram 1,1,2009-03-28T04:32:09-05:00,2009-03-28T04:32:11-05:00,88.2,190.1,RIWH,,NOPP6_EST_20090328_043000_CH10,129,131,2
252,254,Spectrogram 1,1,2009-03-28T04:32:12-05:00,2009-03-28T04:32:13-05:00,82.6,154.3,RIWH,,NOPP6_EST_20090328_043000_CH10,132,133,1
253,255,Spectrogram 1,1,2009-03-28T04:44:03-05:00,2009-03-28T04:44:05-05:00,85.4,190.1,RIWH,,NOPP6_EST_20090328_043000_CH10,843,845,2
254,256,Spectrogram 1,1,2009-03-28T04:44:17-05:00,2009-03-28T04:44:18-05:00,96.4,173.6,RIWH,,NOPP6_EST_20090328_043000_CH10,857,858,1
255,257,Spectrogram 1,1,2009-03-28T04:44:22-05:00,2009-03-28T04:44:23-05:00,93.7,151.5,RIWH,,NOPP6_EST_20090328_043000_CH10,862,863,1
256,258,Spectrogram 1,1,2009-03-28T04:44:29-05:00,2009-03-28T04:44:30-05:00,88.2,146.0,RIWH,,NOPP6_EST_20090328_043000_CH10,869,870,1
257,259,Spectrogram 1,1,2009-03-28T04:44:34-05:00,2009-03-28T04:44:36-05:00,90.9,173.6,RIWH,,NOPP6_EST_20090328_043000_CH10,874,876,2
260,262,Spectrogram 1,1,2009-03-28T05:30:40-05:00,2009-03-28T05:30:43-05:00,63.4,154.3,RIWH,,NOPP6_EST_20090328_053000_CH10,40,43,3
261,263,Spectrogram 1,1,2009-03-28T05:31:05-05:00,2009-03-28T05:31:08-05:00,107.4,217.6,RIWH,,NOPP6_EST_20090328_053000_CH10,65,68,3
263,265,Spectrogram 1,1,2009-03-28T05:32:00-05:00,2009-03-28T05:32:02-05:00,63.4,162.5,RIWH,,NOPP6_EST_20090328_053000_CH10,120,122,2
264,266,Spectrogram 1,1,2009-03-28T05:32:15-05:00,2009-03-28T05:32:18-05:00,74.4,162.5,RIWH,,NOPP6_EST_20090328_053000_CH10,135,138,3
265,267,Spectrogram 1,1,2009-03-28T05:35:30-05:00,2009-03-28T05:35:32-05:00,82.6,165.3,RIWH,,NOPP6_EST_20090328_053000_CH10,330,332,2
268,270,Spectrogram 1,1,2009-03-28T05:38:53-05:00,2009-03-28T05:38:55-05:00,101.9,198.3,RIWH,,NOPP6_EST_20090328_053000_CH10,533,535,2
270,272,Spectrogram 1,1,2009-03-28T05:39:47-05:00,2009-03-28T05:39:49-05:00,90.9,179.1,RIWH,,NOPP6_EST_20090328_053000_CH10,587,589,2
271,273,Spectrogram 1,1,2009-03-28T05:40:16-05:00,2009-03-28T05:40:18-05:00,79.9,159.8,RIWH,,NOPP6_EST_20090328_053000_CH10,616,618,2
272,274,Spectrogram 1,1,2009-03-28T05:40:59-05:00,2009-03-28T05:41:01-05:00,77.1,168.0,RIWH,,NOPP6_EST_20090328_053000_CH10,659,661,2
273,275,Spectrogram 1,1,2009-03-28T05:41:02-05:00,2009-03-28T05:41:04-05:00,79.9,148.8,RIWH,,NOPP6_EST_20090328_053000_CH10,662,664,2
274,276,Spectrogram 1,1,2009-03-28T05:41:33-05:00,2009-03-28T05:41:34-05:00,44.1,110.2,RIWH,,NOPP6_EST_20090328_053000_CH10,693,694,1
275,277,Spectrogram 1,1,2009-03-28T05:44:03-05:00,2009-03-28T05:44:04-05:00,85.4,176.3,RIWH,,NOPP6_EST_20090328_053000_CH10,843,844,1
276,278,Spectrogram 1,1,2009-03-28T05:44:43-05:00,2009-03-28T05:44:45-05:00,79.9,231.4,RIWH,,NOPP6_EST_20090328_053000_CH10,883,885,2
277,279,Spectrogram 1,1,2009-03-28T05:45:41-05:00,2009-03-28T05:45:43-05:00,110.2,214.9,RIWH,,NOPP6_EST_20090328_054500_CH10,41,43,2
279,281,Spectrogram 1,1,2009-03-28T05:46:24-05:00,2009-03-28T05:46:27-05:00,71.6,146.0,RIWH,,NOPP6_EST_20090328_054500_CH10,84,87,3
280,282,Spectrogram 1,1,2009-03-28T05:46:31-05:00,2009-03-28T05:46:33-05:00,85.4,165.3,RIWH,,NOPP6_EST_20090328_054500_CH10,91,93,2
281,283,Spectrogram 1,1,2009-03-28T05:47:15-05:00,2009-03-28T05:47:17-05:00,101.9,209.4,RIWH,,NOPP6_EST_20090328_054500_CH10,135,137,2
282,284,Spectrogram 1,1,2009-03-28T05:47:22-05:00,2009-03-28T05:47:23-05:00,107.4,168.0,RIWH,,NOPP6_EST_20090328_054500_CH10,142,143,1
283,285,Spectrogram 1,1,2009-03-28T05:47:33-05:00,2009-03-28T05:47:34-05:00,96.4,148.8,RIWH,,NOPP6_EST_20090328_054500_CH10,153,154,1
284,286,Spectrogram 1,1,2009-03-28T05:47:45-05:00,2009-03-28T05:47:48-05:00,79.9,170.8,RIWH,,NOPP6_EST_20090328_054500_CH10,165,168,3
285,287,Spectrogram 1,1,2009-03-28T05:48:48-05:00,2009-03-28T05:48:51-05:00,104.7,201.1,RIWH,,NOPP6_EST_20090328_054500_CH10,228,231,3
286,288,Spectrogram 1,1,2009-03-28T05:49:32-05:00,2009-03-28T05:49:34-05:00,99.2,239.7,RIWH,,NOPP6_EST_20090328_054500_CH10,272,274,2
287,289,Spectrogram 1,1,2009-03-28T05:49:52-05:00,2009-03-28T05:49:54-05:00,143.3,242.4,RIWH,,NOPP6_EST_20090328_054500_CH10,292,294,2
289,291,Spectrogram 1,1,2009-03-28T05:50:06-05:00,2009-03-28T05:50:08-05:00,96.4,261.7,RIWH,,NOPP6_EST_20090328_054500_CH10,306,308,2
290,292,Spectrogram 1,1,2009-03-28T05:50:16-05:00,2009-03-28T05:50:17-05:00,74.4,176.3,RIWH,,NOPP6_EST_20090328_054500_CH10,316,317,1
291,293,Spectrogram 1,1,2009-03-28T05:50:44-05:00,2009-03-28T05:50:47-05:00,74.4,214.9,RIWH,,NOPP6_EST_20090328_054500_CH10,344,347,3
292,294,Spectrogram 1,1,2009-03-28T05:51:20-05:00,2009-03-28T05:51:22-05:00,77.1,126.7,RIWH,,NOPP6_EST_20090328_054500_CH10,380,382,2
293,295,Spectrogram 1,1,2009-03-28T05:51:23-05:00,2009-03-28T05:51:26-05:00,74.4,168.0,RIWH,,NOPP6_EST_20090328_054500_CH10,383,386,3
294,296,Spectrogram 1,1,2009-03-28T05:52:01-05:00,2009-03-28T05:52:03-05:00,121.2,195.6,RIWH,,NOPP6_EST_20090328_054500_CH10,421,423,2
295,297,Spectrogram 1,1,2009-03-28T05:52:15-05:00,2009-03-28T05:52:17-05:00,118.5,187.3,RIWH,,NOPP6_EST_20090328_054500_CH10,435,437,2
296,298,Spectrogram 1,1,2009-03-28T05:52:26-05:00,2009-03-28T05:52:28-05:00,110.2,159.8,RIWH,,NOPP6_EST_20090328_054500_CH10,446,448,2
297,299,Spectrogram 1,1,2009-03-28T05:52:45-05:00,2009-03-28T05:52:47-05:00,99.2,170.8,RIWH,,NOPP6_EST_20090328_054500_CH10,465,467,2
298,300,Spectrogram 1,1,2009-03-28T05:52:56-05:00,2009-03-28T05:52:58-05:00,88.2,126.7,RIWH,,NOPP6_EST_20090328_054500_CH10,476,478,2
299,301,Spectrogram 1,1,2009-03-28T05:53:02-05:00,2009-03-28T05:53:04-05:00,110.2,198.3,RIWH,,NOPP6_EST_20090328_054500_CH10,482,484,2
300,302,Spectrogram 1,1,2009-03-28T05:53:40-05:00,2009-03-28T05:53:42-05:00,107.4,192.8,RIWH,,NOPP6_EST_20090328_054500_CH10,520,522,2
302,304,Spectrogram 1,1,2009-03-28T05:54:00-05:00,2009-03-28T05:54:02-05:00,112.9,195.6,RIWH,,NOPP6_EST_20090328_054500_CH10,540,542,2
303,305,Spectrogram 1,1,2009-03-28T05:54:26-05:00,2009-03-28T05:54:28-05:00,57.9,168.0,RIWH,,NOPP6_EST_20090328_054500_CH10,566,568,2
304,306,Spectrogram 1,1,2009-03-28T05:54:35-05:00,2009-03-28T05:54:38-05:00,77.1,184.6,RIWH,,NOPP6_EST_20090328_054500_CH10,575,578,3
305,307,Spectrogram 1,1,2009-03-28T05:54:42-05:00,2009-03-28T05:54:43-05:00,52.3,132.2,RIWH,,NOPP6_EST_20090328_054500_CH10,582,583,1
306,308,Spectrogram 1,1,2009-03-28T05:56:09-05:00,2009-03-28T05:56:11-05:00,82.6,151.5,RIWH,,NOPP6_EST_20090328_054500_CH10,669,671,2
308,310,Spectrogram 1,1,2009-03-28T06:00:40-05:00,2009-03-28T06:00:42-05:00,93.7,214.9,RIWH,,NOPP6_EST_20090328_060000_CH10,40,42,2
309,311,Spectrogram 1,1,2009-03-28T06:00:43-05:00,2009-03-28T06:00:44-05:00,88.2,181.8,RIWH,,NOPP6_EST_20090328_060000_CH10,43,44,1
310,312,Spectrogram 1,1,2009-03-28T06:01:11-05:00,2009-03-28T06:01:14-05:00,88.2,253.4,RIWH,,NOPP6_EST_20090328_060000_CH10,71,74,3
311,313,Spectrogram 1,1,2009-03-28T06:02:00-05:00,2009-03-28T06:02:02-05:00,126.7,225.9,RIWH,,NOPP6_EST_20090328_060000_CH10,120,122,2
312,314,Spectrogram 1,1,2009-03-28T06:02:09-05:00,2009-03-28T06:02:11-05:00,93.7,179.1,RIWH,,NOPP6_EST_20090328_060000_CH10,129,131,2
313,315,Spectrogram 1,1,2009-03-28T06:02:24-05:00,2009-03-28T06:02:26-05:00,110.2,170.8,RIWH,,NOPP6_EST_20090328_060000_CH10,144,146,2
314,316,Spectrogram 1,1,2009-03-28T06:02:29-05:00,2009-03-28T06:02:32-05:00,101.9,217.6,RIWH,,NOPP6_EST_20090328_060000_CH10,149,152,3
316,318,Spectrogram 1,1,2009-03-28T06:04:45-05:00,2009-03-28T06:04:47-05:00,85.4,228.7,RIWH,,NOPP6_EST_20090328_060000_CH10,285,287,2
317,319,Spectrogram 1,1,2009-03-28T06:05:05-05:00,2009-03-28T06:05:07-05:00,85.4,146.0,RIWH,,NOPP6_EST_20090328_060000_CH10,305,307,2
318,320,Spectrogram 1,1,2009-03-28T06:05:20-05:00,2009-03-28T06:05:22-05:00,85.4,220.4,RIWH,,NOPP6_EST_20090328_060000_CH10,320,322,2
321,323,Spectrogram 1,1,2009-03-28T06:05:48-05:00,2009-03-28T06:05:50-05:00,90.9,201.1,RIWH,,NOPP6_EST_20090328_060000_CH10,348,350,2
322,324,Spectrogram 1,1,2009-03-28T06:05:55-05:00,2009-03-28T06:05:57-05:00,104.7,198.3,RIWH,,NOPP6_EST_20090328_060000_CH10,355,357,2
323,325,Spectrogram 1,1,2009-03-28T06:06:07-05:00,2009-03-28T06:06:09-05:00,107.4,236.9,RIWH,,NOPP6_EST_20090328_060000_CH10,367,369,2
324,326,Spectrogram 1,1,2009-03-28T06:06:25-05:00,2009-03-28T06:06:27-05:00,107.4,192.8,RIWH,,NOPP6_EST_20090328_060000_CH10,385,387,2
325,327,Spectrogram 1,1,2009-03-28T06:06:48-05:00,2009-03-28T06:06:50-05:00,74.4,214.9,RIWH,,NOPP6_EST_20090328_060000_CH10,408,410,2
326,328,Spectrogram 1,1,2009-03-28T06:06:52-05:00,2009-03-28T06:06:54-05:00,77.1,165.3,RIWH,,NOPP6_EST_20090328_060000_CH10,412,414,2
327,329,Spectrogram 1,1,2009-03-28T06:06:56-05:00,2009-03-28T06:06:58-05:00,74.4,135.0,RIWH,,NOPP6_EST_20090328_060000_CH10,416,418,2
328,330,Spectrogram 1,1,2009-03-28T06:07:05-05:00,2009-03-28T06:07:06-05:00,82.6,162.5,RIWH,,NOPP6_EST_20090328_060000_CH10,425,426,1
329,331,Spectrogram 1,1,2009-03-28T06:08:50-05:00,2009-03-28T06:08:54-05:00,74.4,170.8,RIWH,,NOPP6_EST_20090328_060000_CH10,530,534,4
330,332,Spectrogram 1,1,2009-03-28T06:10:02-05:00,2009-03-28T06:10:04-05:00,93.7,168.0,RIWH,,NOPP6_EST_20090328_060000_CH10,602,604,2
332,334,Spectrogram 1,1,2009-03-28T06:10:14-05:00,2009-03-28T06:10:16-05:00,96.4,162.5,RIWH,,NOPP6_EST_20090328_060000_CH10,614,616,2
331,333,Spectrogram 1,1,2009-03-28T06:11:19-05:00,2009-03-28T06:11:21-05:00,74.4,170.8,RIWH,,NOPP6_EST_20090328_060000_CH10,679,681,2
333,335,Spectrogram 1,1,2009-03-28T06:11:39-05:00,2009-03-28T06:11:41-05:00,118.5,192.8,RIWH,,NOPP6_EST_20090328_060000_CH10,699,701,2
337,340,Spectrogram 1,1,2009-03-28T06:48:48-05:00,2009-03-28T06:48:50-05:00,88.2,162.5,RIWH,,NOPP6_EST_20090328_064500_CH10,228,230,2
340,343,Spectrogram 1,1,2009-03-28T09:22:36-05:00,2009-03-28T09:22:39-05:00,79.9,245.2,RIWH,,NOPP6_EST_20090328_091500_CH10,456,459,3
341,344,Spectrogram 1,1,2009-03-28T09:23:22-05:00,2009-03-28T09:23:25-05:00,118.5,245.2,RIWH,,NOPP6_EST_20090328_091500_CH10,502,505,3
342,345,Spectrogram 1,1,2009-03-28T09:24:11-05:00,2009-03-28T09:24:13-05:00,104.7,239.7,RIWH,,NOPP6_EST_20090328_091500_CH10,551,553,2
343,346,Spectrogram 1,1,2009-03-28T09:25:54-05:00,2009-03-28T09:25:56-05:00,93.7,247.9,RIWH,,NOPP6_EST_20090328_091500_CH10,654,656,2
344,347,Spectrogram 1,1,2009-03-28T09:35:30-05:00,2009-03-28T09:35:33-05:00,90.9,179.1,RIWH,,NOPP6_EST_20090328_093000_CH10,330,333,3
637,642,Spectrogram 1,1,2009-03-28T09:39:41-05:00,2009-03-28T09:39:43-05:00,91.8,205.3,RIWH,,NOPP6_EST_20090328_093000_CH10,581,583,2
674,1316,Spectrogram 1,1,2009-03-28T09:48:07-05:00,2009-03-28T09:48:08-05:00,59.9,294.9,RIWH,,NOPP6_EST_20090328_094500_CH10,187,188,1
346,349,Spectrogram 1,1,2009-03-28T10:29:31-05:00,2009-03-28T10:29:33-05:00,85.4,184.6,RIWH,,NOPP6_EST_20090328_101500_CH10,871,873,2
349,352,Spectrogram 1,1,2009-03-28T10:53:40-05:00,2009-03-28T10:53:42-05:00,77.1,143.3,RIWH,,NOPP6_EST_20090328_104500_CH10,520,522,2
350,353,Spectrogram 1,1,2009-03-28T10:59:47-05:00,2009-03-28T10:59:49-05:00,88.2,214.9,RIWH,,NOPP6_EST_20090328_104500_CH10,887,889,2
352,355,Spectrogram 1,1,2009-03-28T11:06:57-05:00,2009-03-28T11:07:00-05:00,52.3,129.5,RIWH,,NOPP6_EST_20090328_110000_CH10,417,420,3
353,356,Spectrogram 1,1,2009-03-28T11:07:07-05:00,2009-03-28T11:07:10-05:00,57.9,121.2,RIWH,,NOPP6_EST_20090328_110000_CH10,427,430,3
354,357,Spectrogram 1,1,2009-03-28T11:09:22-05:00,2009-03-28T11:09:25-05:00,71.6,146.0,RIWH,,NOPP6_EST_20090328_110000_CH10,562,565,3
643,648,Spectrogram 1,1,2009-03-28T11:24:24-05:00,2009-03-28T11:24:26-05:00,79.7,231.9,RIWH,,NOPP6_EST_20090328_111500_CH10,564,566,2
355,358,Spectrogram 1,1,2009-03-28T13:26:13-05:00,2009-03-28T13:26:16-05:00,82.6,198.3,RIWH,,NOPP6_EST_20090328_131500_CH10,673,676,3
356,359,Spectrogram 1,1,2009-03-28T14:38:43-05:00,2009-03-28T14:38:46-05:00,66.1,187.3,RIWH,,NOPP6_EST_20090328_143000_CH10,523,526,3
357,360,Spectrogram 1,1,2009-03-28T14:39:06-05:00,2009-03-28T14:39:09-05:00,41.3,181.8,RIWH,,NOPP6_EST_20090328_143000_CH10,546,549,3
358,361,Spectrogram 1,1,2009-03-28T14:39:25-05:00,2009-03-28T14:39:28-05:00,77.1,212.1,RIWH,,NOPP6_EST_20090328_143000_CH10,565,568,3
359,362,Spectrogram 1,1,2009-03-28T14:39:50-05:00,2009-03-28T14:39:53-05:00,60.6,192.8,RIWH,,NOPP6_EST_20090328_143000_CH10,590,593,3
360,363,Spectrogram 1,1,2009-03-28T14:41:33-05:00,2009-03-28T14:41:35-05:00,55.1,195.6,RIWH,,NOPP6_EST_20090328_143000_CH10,693,695,2
361,364,Spectrogram 1,1,2009-03-28T14:41:54-05:00,2009-03-28T14:41:55-05:00,79.9,146.0,RIWH,,NOPP6_EST_20090328_143000_CH10,714,715,1
363,366,Spectrogram 1,1,2009-03-28T14:44:19-05:00,2009-03-28T14:44:22-05:00,90.9,253.4,RIWH,,NOPP6_EST_20090328_143000_CH10,859,862,3
364,367,Spectrogram 1,1,2009-03-28T14:50:39-05:00,2009-03-28T14:50:42-05:00,110.2,225.9,RIWH,,NOPP6_EST_20090328_144500_CH10,339,342,3
365,368,Spectrogram 1,1,2009-03-28T14:51:39-05:00,2009-03-28T14:51:41-05:00,107.4,223.1,RIWH,,NOPP6_EST_20090328_144500_CH10,399,401,2
366,369,Spectrogram 1,1,2009-03-28T14:51:54-05:00,2009-03-28T14:51:56-05:00,90.9,184.6,RIWH,,NOPP6_EST_20090328_144500_CH10,414,416,2
367,370,Spectrogram 1,1,2009-03-28T14:53:08-05:00,2009-03-28T14:53:10-05:00,77.1,190.1,RIWH,,NOPP6_EST_20090328_144500_CH10,488,490,2
644,649,Spectrogram 1,1,2009-03-28T14:53:57-05:00,2009-03-28T14:53:59-05:00,65.2,193.2,RIWH,,NOPP6_EST_20090328_144500_CH10,537,539,2
368,371,Spectrogram 1,1,2009-03-28T14:54:11-05:00,2009-03-28T14:54:15-05:00,71.6,239.7,RIWH,,NOPP6_EST_20090328_144500_CH10,551,555,4
369,372,Spectrogram 1,1,2009-03-28T14:54:17-05:00,2009-03-28T14:54:18-05:00,104.7,209.4,RIWH,,NOPP6_EST_20090328_144500_CH10,557,558,1
370,373,Spectrogram 1,1,2009-03-28T14:54:37-05:00,2009-03-28T14:54:39-05:00,66.1,231.4,RIWH,,NOPP6_EST_20090328_144500_CH10,577,579,2
371,374,Spectrogram 1,1,2009-03-28T14:55:57-05:00,2009-03-28T14:55:59-05:00,79.9,203.9,RIWH,,NOPP6_EST_20090328_144500_CH10,657,659,2
373,376,Spectrogram 1,1,2009-03-28T14:56:39-05:00,2009-03-28T14:56:41-05:00,79.9,173.6,RIWH,,NOPP6_EST_20090328_144500_CH10,699,701,2
375,378,Spectrogram 1,1,2009-03-28T15:42:08-05:00,2009-03-28T15:42:10-05:00,99.2,212.1,RIWH,,NOPP6_EST_20090328_153000_CH10,728,730,2
376,379,Spectrogram 1,1,2009-03-28T15:42:23-05:00,2009-03-28T15:42:24-05:00,66.1,206.6,RIWH,,NOPP6_EST_20090328_153000_CH10,743,744,1
377,380,Spectrogram 1,1,2009-03-28T15:45:06-05:00,2009-03-28T15:45:09-05:00,88.2,245.2,RIWH,,NOPP6_EST_20090328_154500_CH10,6,9,3
381,384,Spectrogram 1,1,2009-03-28T15:50:55-05:00,2009-03-28T15:50:57-05:00,107.4,209.4,RIWH,,NOPP6_EST_20090328_154500_CH10,355,357,2
382,385,Spectrogram 1,1,2009-03-28T15:51:37-05:00,2009-03-28T15:51:39-05:00,129.5,223.1,RIWH,,NOPP6_EST_20090328_154500_CH10,397,399,2
384,387,Spectrogram 1,1,2009-03-28T16:03:31-05:00,2009-03-28T16:03:33-05:00,126.7,203.9,RIWH,,NOPP6_EST_20090328_160000_CH10,211,213,2
385,388,Spectrogram 1,1,2009-03-28T16:50:24-05:00,2009-03-28T16:50:28-05:00,90.9,250.7,RIWH,,NOPP6_EST_20090328_164500_CH10,324,328,4
386,389,Spectrogram 1,1,2009-03-28T16:51:05-05:00,2009-03-28T16:51:08-05:00,121.2,214.9,RIWH,,NOPP6_EST_20090328_164500_CH10,365,368,3
387,390,Spectrogram 1,1,2009-03-28T16:51:51-05:00,2009-03-28T16:51:54-05:00,101.9,214.9,RIWH,,NOPP6_EST_20090328_164500_CH10,411,414,3
389,392,Spectrogram 1,1,2009-03-28T17:36:27-05:00,2009-03-28T17:36:29-05:00,90.9,245.2,RIWH,,NOPP6_EST_20090328_173000_CH10,387,389,2
391,394,Spectrogram 1,1,2009-03-28T17:37:28-05:00,2009-03-28T17:37:30-05:00,68.9,132.2,RIWH,,NOPP6_EST_20090328_173000_CH10,448,450,2
390,393,Spectrogram 1,1,2009-03-28T17:37:37-05:00,2009-03-28T17:37:39-05:00,121.2,303.0,RIWH,,NOPP6_EST_20090328_173000_CH10,457,459,2
393,396,Spectrogram 1,1,2009-03-28T17:38:21-05:00,2009-03-28T17:38:23-05:00,121.2,247.9,RIWH,,NOPP6_EST_20090328_173000_CH10,501,503,2
394,397,Spectrogram 1,1,2009-03-28T17:38:41-05:00,2009-03-28T17:38:42-05:00,112.9,220.4,RIWH,,NOPP6_EST_20090328_173000_CH10,521,522,1
395,398,Spectrogram 1,1,2009-03-28T17:39:39-05:00,2009-03-28T17:39:41-05:00,88.2,187.3,RIWH,,NOPP6_EST_20090328_173000_CH10,579,581,2
415,419,Spectrogram 1,1,2009-03-28T19:10:01-05:00,2009-03-28T19:10:03-05:00,85.4,181.8,RIWH,,NOPP6_EST_20090328_190000_CH10,601,603,2
416,420,Spectrogram 1,1,2009-03-28T19:10:31-05:00,2009-03-28T19:10:33-05:00,85.4,162.5,RIWH,,NOPP6_EST_20090328_190000_CH10,631,633,2
417,421,Spectrogram 1,1,2009-03-28T19:11:06-05:00,2009-03-28T19:11:09-05:00,77.1,261.7,RIWH,,NOPP6_EST_20090328_190000_CH10,666,669,3
