Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1593	Spectrogram 1	1	1195.895842379	1197.051229491	327.616	940.116	
1594	Spectrogram 1	1	1195.510713341	1195.938634494	28.488	569.767	
1595	Spectrogram 1	1	1194.005857287	1195.068528150	0.000	512.791	un
1596	Spectrogram 1	1	1198.363521026	1199.233627370	0.000	697.965	
1597	Spectrogram 1	1	1197.693111220	1198.342124969	14.244	669.477	
1598	Spectrogram 1	1	1199.483248043	1199.989621407	299.128	726.453	un
1599	Spectrogram 1	1	1197.079757568	1197.664583144	28.488	1424.419	un
1600	Spectrogram 1	1	1195.517845360	1195.817390167	7520.930	11110.465	d
1601	Spectrogram 1	1	1198.049712181	1198.470501315	12420.930	14700.000	d
1602	Spectrogram 1	1	1198.449105257	1198.698725929	9913.953	10540.698	d
1603	Spectrogram 1	1	1197.828619585	1198.078240258	12363.953	13275.581	d
